,沪深300
2009-11-20,3597.31
2009-11-23,3628.2
2009-11-24,3538.86
2009-11-25,3508.06
2009-11-26,3472.95
2009-11-27,3367.29
2009-11-30,3415.08
2009-12-01,3485.52
2009-12-02,3570.29
2009-12-03,3551.48
2009-12-04,3530.06
2009-12-07,3633.45
2009-12-08,3590.94
2009-12-09,3543.42
2009-12-10,3544.9
2009-12-11,3568.51
2009-12-14,3495.64
2009-12-15,3578.28
2009-12-16,3550.67
2009-12-17,3475.84
2009-12-18,3385.68
2009-12-21,3354.65
2009-12-22,3296.76
2009-12-23,3296.29
2009-12-24,3339.3
2009-12-25,3410.67
2009-12-28,3432.82
2009-12-29,3451.18
2009-12-30,3498.38
2009-12-31,3542.38
2010-01-04,3535.23
2010-01-05,3497.66
2010-01-06,3541.17
2010-01-07,3452.77
2010-01-08,3426.7
2010-01-11,3465.32
2010-01-12,3437.66
2010-01-13,3415.69
2010-01-14,3411.81
2010-01-15,3448.66
2010-01-18,3458.04
2010-01-19,3497.09
2010-01-20,3387.82
2010-01-21,3364.72
2010-01-22,3293.19
2010-01-25,3326.27
2010-01-26,3222.14
2010-01-27,3183.36
2010-01-28,3168.46
2010-01-29,3176.92
2010-02-01,3116.44
2010-02-02,3143.08
2010-02-03,3094.57
2010-02-04,3190.44
2010-02-05,3129.92
2010-02-08,3133.81
2010-02-09,3144.48
2010-02-10,3182.83
2010-02-11,3207.17
2010-02-12,3228.74
2010-02-22,3232.78
2010-02-23,3152.93
2010-02-24,3165.13
2010-02-25,3249.33
2010-02-26,3273.69
2010-03-01,3287.56
2010-03-02,3299.69
2010-03-03,3293.92
2010-03-04,3244.98
2010-03-05,3239.68
2010-03-08,3258.03
2010-03-09,3255.98
2010-03-10,3267.76
2010-03-11,3251.7
2010-03-12,3232.12
2010-03-15,3171.8
2010-03-16,3169.1
2010-03-17,3207.27
2010-03-18,3256.59
2010-03-19,3251.14
2010-03-22,3288.51
2010-03-23,3272.92
2010-03-24,3271.03
2010-03-25,3222.82
2010-03-26,3220.59
2010-03-29,3293.67
2010-03-30,3350.31
2010-03-31,3338.75
2010-04-01,3349.88
2010-04-02,3391.81
2010-04-06,3386.89
2010-04-07,3369.02
2010-04-08,3336.16
2010-04-09,3342.47
2010-04-12,3330.3
2010-04-13,3324.05
2010-04-14,3377.44
2010-04-15,3365.88
2010-04-16,3348.78
2010-04-19,3175.44
2010-04-20,3130.96
2010-04-21,3164.76
2010-04-22,3177.73
2010-04-23,3172.58
2010-04-26,3168.37
2010-04-27,3060.85
2010-04-28,3062.08
2010-04-29,3059.8
2010-04-30,3014.07
2010-05-04,2994.92
2010-05-05,2943.36
2010-05-06,2895.39
2010-05-07,2817.15
2010-05-10,2798.52
2010-05-11,2790.7
2010-05-12,2756.42
2010-05-13,2811.66
2010-05-14,2849.24
2010-05-17,2712.44
2010-05-18,2686.97
2010-05-19,2723.3
2010-05-20,2721.07
2010-05-21,2647.6
2010-05-24,2787.75
2010-05-25,2798.02
2010-05-26,2797.63
2010-05-27,2771.59
2010-05-28,2835.07
2010-05-31,2772.79
2010-06-01,2710.59
2010-06-02,2700.07
2010-06-03,2735.7
2010-06-04,2713.09
2010-06-07,2673.34
2010-06-08,2672.06
2010-06-09,2687.33
2010-06-10,2746.11
2010-06-11,2755.95
2010-06-17,2742.64
2010-06-18,2686.61
2010-06-21,2686.32
2010-06-22,2766.44
2010-06-23,2734.05
2010-06-24,2739.81
2010-06-25,2715.66
2010-06-28,2710.09
2010-06-29,2591.69
2010-06-30,2546.84
2010-07-01,2524.57
2010-07-02,2462.2
2010-07-05,2476.49
2010-07-06,2502.93
2010-07-07,2548.56
2010-07-08,2564.64
2010-07-09,2557.26
2010-07-12,2636.65
2010-07-13,2618.34
2010-07-14,2640.54
2010-07-15,2607.79
2010-07-16,2573.79
2010-07-19,2585.01
2010-07-20,2685.46
2010-07-21,2733.72
2010-07-22,2734.07
2010-07-23,2769.44
2010-07-26,2775.78
2010-07-27,2785.37
2010-07-28,2784.16
2010-07-29,2852.0
2010-07-30,2844.68
2010-08-02,2867.45
2010-08-03,2865.76
2010-08-04,2818.25
2010-08-05,2833.67
2010-08-06,2821.03
2010-08-09,2888.04
2010-08-10,2832.08
2010-08-11,2823.15
2010-08-12,2810.1
2010-08-13,2799.22
2010-08-16,2843.02
2010-08-17,2917.83
2010-08-18,2924.67
2010-08-19,2928.01
2010-08-20,2892.64
2010-08-23,2886.66
2010-08-24,2866.8
2010-08-25,2842.25
2010-08-26,2836.13
2010-08-27,2833.42
2010-08-30,2872.92
2010-08-31,2889.81
2010-09-01,2859.17
2010-09-02,2903.03
2010-09-03,2891.88
2010-09-06,2935.89
2010-09-07,2959.9
2010-09-08,2953.84
2010-09-09,2922.2
2010-09-10,2890.03
2010-09-13,2925.42
2010-09-14,2954.51
2010-09-15,2905.63
2010-09-16,2834.03
2010-09-17,2847.68
2010-09-20,2829.76
2010-09-21,2844.13
2010-09-27,2864.21
2010-09-28,2875.66
2010-09-29,2866.85
2010-09-30,2857.42
2010-10-08,2963.24
2010-10-11,3069.19
2010-10-12,3106.22
2010-10-13,3165.58
2010-10-14,3215.03
2010-10-15,3199.12
2010-10-18,3288.78
2010-10-19,3280.0
2010-10-20,3301.01
2010-10-21,3344.96
2010-10-22,3346.11
2010-10-25,3366.43
2010-10-26,3436.46
2010-10-27,3398.09
2010-10-28,3371.44
2010-10-29,3351.6
2010-11-01,3390.41
2010-11-02,3449.72
2010-11-03,3419.08
2010-11-04,3419.64
2010-11-05,3498.28
2010-11-08,3506.38
2010-11-09,3498.62
2010-11-10,3470.97
2010-11-11,3484.89
2010-11-12,3284.35
2010-11-15,3241.76
2010-11-16,3155.48
2010-11-17,3087.51
2010-11-18,3097.39
2010-11-19,3076.21
2010-11-22,3137.75
2010-11-23,3061.62
2010-11-24,3088.99
2010-11-25,3172.28
2010-11-26,3170.36
2010-11-29,3159.46
2010-11-30,3060.44
2010-12-01,3111.65
2010-12-02,3154.32
2010-12-03,3134.42
2010-12-06,3140.55
2010-12-07,3112.22
2010-12-08,3166.77
2010-12-09,3122.2
2010-12-10,3101.08
2010-12-13,3173.56
2010-12-14,3254.18
2010-12-15,3242.52
2010-12-16,3224.12
2010-12-17,3212.58
2010-12-20,3118.0
2010-12-21,3168.89
2010-12-22,3201.67
2010-12-23,3183.15
2010-12-24,3139.45
2010-12-27,3092.26
2010-12-28,3041.33
2010-12-29,3025.22
2010-12-30,3027.9
2010-12-31,3067.11
2011-01-04,3143.6
2011-01-05,3158.87
2011-01-06,3152.57
2011-01-07,3141.13
2011-01-10,3102.43
2011-01-11,3084.51
2011-01-12,3099.41
2011-01-13,3127.16
2011-01-14,3083.51
2011-01-17,2968.61
2011-01-18,2947.6
2011-01-19,2967.24
2011-01-20,2944.5
2011-01-21,2935.14
2011-01-24,2943.92
2011-01-25,2919.16
2011-01-26,2939.36
2011-01-27,2935.27
2011-01-28,3011.38
2011-01-31,3032.45
2011-02-01,3062.83
2011-02-09,3031.75
2011-02-10,3024.35
2011-02-11,3092.58
2011-02-14,3123.25
2011-02-15,3215.62
2011-02-16,3195.47
2011-02-17,3218.91
2011-02-18,3203.12
2011-02-21,3189.85
2011-02-22,3161.83
2011-02-23,3145.99
2011-02-24,3157.97
2011-02-25,3159.85
2011-02-28,3178.83
2011-03-01,3235.75
2011-03-02,3202.83
2011-03-03,3221.04
2011-03-04,3217.48
2011-03-07,3287.41
2011-03-08,3311.72
2011-03-09,3322.7
2011-03-10,3279.33
2011-03-11,3240.18
2011-03-14,3230.11
2011-03-15,3147.96
2011-03-16,3202.93
2011-03-17,3185.08
2011-03-18,3205.14
2011-03-21,3194.15
2011-03-22,3175.93
2011-03-23,3216.65
2011-03-24,3250.02
2011-03-25,3254.68
2011-03-28,3286.86
2011-03-29,3256.34
2011-03-30,3233.11
2011-03-31,3210.17
2011-04-01,3220.91
2011-04-06,3268.76
2011-04-07,3302.82
2011-04-08,3314.09
2011-04-11,3331.17
2011-04-12,3307.48
2011-04-13,3296.51
2011-04-14,3347.49
2011-04-15,3323.56
2011-04-18,3335.6
2011-04-19,3290.74
2011-04-20,3281.83
2011-04-21,3301.94
2011-04-22,3291.64
2011-04-25,3247.69
2011-04-26,3216.21
2011-04-27,3189.04
2011-04-28,3160.41
2011-04-29,3147.14
2011-05-03,3164.93
2011-05-04,3120.96
2011-05-05,3105.85
2011-05-06,3083.91
2011-05-09,3118.14
2011-05-10,3121.75
2011-05-11,3127.49
2011-05-12,3101.14
2011-05-13,3080.19
2011-05-16,3098.78
2011-05-17,3076.95
2011-05-18,3106.55
2011-05-19,3118.62
2011-05-20,3113.27
2011-05-23,3021.45
2011-05-24,2999.89
2011-05-25,2988.09
2011-05-26,2977.6
2011-05-27,2962.07
2011-05-30,2942.36
2011-05-31,2946.15
2011-06-01,2985.71
2011-06-02,2923.02
2011-06-03,2951.2
2011-06-07,2974.36
2011-06-08,2965.92
2011-06-09,2951.89
2011-06-10,2925.87
2011-06-13,2921.75
2011-06-14,2943.53
2011-06-15,2963.11
2011-06-16,2915.4
2011-06-17,2891.01
2011-06-20,2862.41
2011-06-21,2877.05
2011-06-22,2894.18
2011-06-23,2888.68
2011-06-24,2944.05
2011-06-27,3019.24
2011-06-28,3014.0
2011-06-29,2999.95
2011-06-30,3003.23
2011-07-01,3034.07
2011-07-04,3064.94
2011-07-05,3105.09
2011-07-06,3084.83
2011-07-07,3101.1
2011-07-08,3093.37
2011-07-11,3086.26
2011-07-12,3054.8
2011-07-13,3060.42
2011-07-14,3092.47
2011-07-15,3097.34
2011-07-18,3113.67
2011-07-19,3088.38
2011-07-20,3071.85
2011-07-21,3058.25
2011-07-22,3059.6
2011-07-25,2958.88
2011-07-26,2957.61
2011-07-27,2951.52
2011-07-28,2956.71
2011-07-29,2948.08
2011-08-01,2958.83
2011-08-02,2919.01
2011-08-03,2927.1
2011-08-04,2951.84
2011-08-05,2868.16
2011-08-08,2747.97
2011-08-09,2697.06
2011-08-10,2820.12
2011-08-11,2777.76
2011-08-12,2868.87
2011-08-15,2870.19
2011-08-16,2888.33
2011-08-17,2881.63
2011-08-18,2832.27
2011-08-19,2782.56
2011-08-22,2768.42
2011-08-23,2777.29
2011-08-24,2804.82
2011-08-25,2815.91
2011-08-26,2876.83
2011-08-29,2847.48
2011-08-30,2838.33
2011-08-31,2823.77
2011-09-01,2825.96
2011-09-02,2790.77
2011-09-05,2743.38
2011-09-06,2711.07
2011-09-07,2730.06
2011-09-08,2755.8
2011-09-09,2739.62
2011-09-13,2698.66
2011-09-14,2677.13
2011-09-15,2728.91
2011-09-16,2729.0
2011-09-19,2678.8
2011-09-20,2664.1
2011-09-21,2677.35
2011-09-22,2684.94
2011-09-23,2631.43
2011-09-26,2603.11
2011-09-27,2613.42
2011-09-28,2602.63
2011-09-29,2577.29
2011-09-30,2572.19
2011-10-10,2552.28
2011-10-11,2526.65
2011-10-12,2523.34
2011-10-13,2629.41
2011-10-14,2629.88
2011-10-17,2653.38
2011-10-18,2589.21
2011-10-19,2580.66
2011-10-20,2500.49
2011-10-21,2504.69
2011-10-24,2501.96
2011-10-25,2560.05
2011-10-26,2611.01
2011-10-27,2647.3
2011-10-28,2689.38
2011-10-31,2680.99
2011-11-01,2669.05
2011-11-02,2653.72
2011-11-03,2743.2
2011-11-04,2748.98
2011-11-07,2733.17
2011-11-08,2723.69
2011-11-09,2710.05
2011-11-10,2698.31
2011-11-11,2685.1
2011-11-14,2714.86
2011-11-15,2732.91
2011-11-16,2659.15
2011-11-17,2660.65
2011-11-18,2601.18
2011-11-21,2587.74
2011-11-22,2580.78
2011-11-23,2578.16
2011-11-24,2557.7
2011-11-25,2563.65
2011-11-28,2562.49
2011-11-29,2580.29
2011-11-30,2507.18
2011-12-01,2577.72
2011-12-02,2543.53
2011-12-05,2517.18
2011-12-06,2499.57
2011-12-07,2509.78
2011-12-08,2494.69
2011-12-09,2496.97
2011-12-12,2476.12
2011-12-13,2418.67
2011-12-14,2392.3
2011-12-15,2340.45
2011-12-16,2332.14
2011-12-19,2321.66
2011-12-20,2373.86
2011-12-21,2337.69
2011-12-22,2294.61
2011-12-23,2331.96
2011-12-26,2334.79
2011-12-27,2302.41
2011-12-28,2267.11
2011-12-29,2293.87
2011-12-30,2318.67
2012-01-04,2298.3
2012-01-05,2272.15
2012-01-06,2254.57
2012-01-09,2271.72
2012-01-10,2361.28
2012-01-11,2423.32
2012-01-12,2423.32
2012-01-13,2374.55
2012-01-16,2345.63
2012-01-17,2329.25
2012-01-18,2414.53
2012-01-19,2414.99
2012-01-20,2462.59
2012-01-30,2460.4
2012-01-31,2447.77
2012-02-01,2423.45
2012-02-02,2429.71
2012-02-03,2470.28
2012-02-06,2488.71
2012-02-07,2441.7
2012-02-08,2451.0
2012-02-09,2513.13
2012-02-10,2521.16
2012-02-13,2496.31
2012-02-14,2506.54
2012-02-15,2511.29
2012-02-16,2519.04
2012-02-17,2522.86
2012-02-20,2539.9
2012-02-21,2520.79
2012-02-22,2560.34
2012-02-23,2590.52
2012-02-24,2602.78
2012-02-27,2656.57
2012-02-28,2641.46
2012-02-29,2631.78
2012-03-01,2621.86
2012-03-02,2637.96
2012-03-05,2660.96
2012-03-06,2615.6
2012-03-07,2594.13
2012-03-08,2612.4
2012-03-09,2631.41
2012-03-12,2636.42
2012-03-13,2649.17
2012-03-14,2595.34
2012-03-15,2575.44
2012-03-16,2577.25
2012-03-19,2598.63
2012-03-20,2584.02
2012-03-21,2569.08
2012-03-22,2570.45
2012-03-23,2544.53
2012-03-26,2540.7
2012-03-27,2544.37
2012-03-28,2471.03
2012-03-29,2429.73
2012-03-30,2438.49
2012-04-05,2441.27
2012-04-06,2502.7
2012-04-09,2491.59
2012-04-10,2459.35
2012-04-11,2489.33
2012-04-12,2516.57
2012-04-13,2570.04
2012-04-16,2559.78
2012-04-17,2541.54
2012-04-18,2546.0
2012-04-19,2585.3
2012-04-20,2589.35
2012-04-23,2599.11
2012-04-24,2559.46
2012-04-25,2593.33
2012-04-26,2617.09
2012-04-27,2623.6
2012-05-02,2643.53
2012-05-03,2675.81
2012-05-04,2677.14
2012-05-07,2694.32
2012-05-08,2683.56
2012-05-09,2655.32
2012-05-10,2649.38
2012-05-11,2636.52
2012-05-14,2613.35
2012-05-15,2591.6
2012-05-16,2574.08
2012-05-17,2571.2
2012-05-18,2567.3
2012-05-21,2563.97
2012-05-22,2597.6
2012-05-23,2598.29
2012-05-24,2588.21
2012-05-25,2565.65
2012-05-28,2545.34
2012-05-29,2612.56
2012-05-30,2636.52
2012-05-31,2617.23
2012-06-01,2623.29
2012-06-04,2558.92
2012-06-05,2548.76
2012-06-06,2547.33
2012-06-07,2536.26
2012-06-08,2520.41
2012-06-11,2523.77
2012-06-12,2529.95
2012-06-13,2539.63
2012-06-14,2558.56
2012-06-15,2538.57
2012-06-18,2572.99
2012-06-19,2556.1
2012-06-20,2549.44
2012-06-21,2502.42
2012-06-25,2455.01
2012-06-26,2434.64
2012-06-27,2444.34
2012-06-28,2425.24
2012-06-29,2417.49
2012-07-02,2452.99
2012-07-03,2457.45
2012-07-04,2456.0
2012-07-05,2420.0
2012-07-06,2420.36
2012-07-09,2414.95
2012-07-10,2402.37
2012-07-11,2402.15
2012-07-12,2404.58
2012-07-13,2438.98
2012-07-16,2399.61
2012-07-17,2391.28
2012-07-18,2373.65
2012-07-19,2401.29
2012-07-20,2392.18
2012-07-23,2357.51
2012-07-24,2352.8
2012-07-25,2357.47
2012-07-26,2344.7
2012-07-27,2341.29
2012-07-30,2334.0
2012-07-31,2329.5
2012-08-01,2331.95
2012-08-02,2325.61
2012-08-03,2329.93
2012-08-06,2348.12
2012-08-07,2379.45
2012-08-08,2382.82
2012-08-09,2378.85
2012-08-10,2395.91
2012-08-13,2350.81
2012-08-14,2324.91
2012-08-15,2330.15
2012-08-16,2317.06
2012-08-17,2295.16
2012-08-20,2279.95
2012-08-21,2296.55
2012-08-22,2285.75
2012-08-23,2285.37
2012-08-24,2274.57
2012-08-27,2228.15
2012-08-28,2222.0
2012-08-29,2214.43
2012-08-30,2188.72
2012-08-31,2203.12
2012-09-03,2197.71
2012-09-04,2199.51
2012-09-05,2186.96
2012-09-06,2199.86
2012-09-07,2233.91
2012-09-10,2313.57
2012-09-11,2294.82
2012-09-12,2298.3
2012-09-13,2298.37
2012-09-14,2298.83
2012-09-17,2258.18
2012-09-18,2228.04
2012-09-19,2229.49
2012-09-20,2194.22
2012-09-21,2186.53
2012-09-24,2172.88
2012-09-25,2202.38
2012-09-26,2181.08
2012-09-27,2185.77
2012-09-28,2234.32
2012-10-08,2258.11
2012-10-09,2281.75
2012-10-10,2304.61
2012-10-11,2300.93
2012-10-12,2287.01
2012-10-15,2278.46
2012-10-16,2287.59
2012-10-17,2280.82
2012-10-18,2305.88
2012-10-19,2328.73
2012-10-22,2315.9
2012-10-23,2309.25
2012-10-24,2302.17
2012-10-25,2288.6
2012-10-26,2237.06
2012-10-29,2227.65
2012-10-30,2231.78
2012-10-31,2233.68
2012-11-01,2256.41
2012-11-02,2284.72
2012-11-05,2290.14
2012-11-06,2260.51
2012-11-07,2277.02
2012-11-08,2245.4
2012-11-09,2235.23
2012-11-12,2232.74
2012-11-13,2208.72
2012-11-14,2206.0
2012-11-15,2193.52
2012-11-16,2162.98
2012-11-19,2149.54
2012-11-20,2163.53
2012-11-21,2151.38
2012-11-22,2169.66
2012-11-23,2179.73
2012-11-26,2172.1
2012-11-27,2150.22
2012-11-28,2126.03
2012-11-29,2114.48
2012-11-30,2109.96
2012-12-03,2108.15
2012-12-04,2102.14
2012-12-05,2126.79
2012-12-06,2191.23
2012-12-07,2198.11
2012-12-10,2250.44
2012-12-11,2254.3
2012-12-12,2247.95
2012-12-13,2242.56
2012-12-14,2245.64
2012-12-17,2358.66
2012-12-18,2347.08
2012-12-19,2358.03
2012-12-20,2346.55
2012-12-21,2365.03
2012-12-24,2367.04
2012-12-25,2365.41
2012-12-26,2441.64
2012-12-27,2443.68
2012-12-28,2444.38
2012-12-31,2485.56
2013-01-04,2498.89
2013-01-07,2511.6
2013-01-08,2502.49
2013-01-09,2504.3
2013-01-10,2513.73
2013-01-11,2473.7
2013-01-14,2474.0
2013-01-15,2576.92
2013-01-16,2540.52
2013-01-17,2539.67
2013-01-18,2553.45
2013-01-21,2582.65
2013-01-22,2578.18
2013-01-23,2576.36
2013-01-24,2564.21
2013-01-25,2567.11
2013-01-28,2577.27
2013-01-29,2646.15
2013-01-30,2662.06
2013-01-31,2671.33
2013-02-01,2671.27
2013-02-04,2731.08
2013-02-05,2725.36
2013-02-06,2765.74
2013-02-07,2722.87
2013-02-08,2747.95
2013-02-18,2731.51
2013-02-19,2674.34
2013-02-20,2665.23
2013-02-21,2584.76
2013-02-22,2591.15
2013-02-25,2590.79
2013-02-26,2564.67
2013-02-27,2569.38
2013-02-28,2594.0
2013-03-01,2627.0
2013-03-04,2528.69
2013-03-05,2541.77
2013-03-06,2620.43
2013-03-07,2592.87
2013-03-08,2601.96
2013-03-11,2574.17
2013-03-12,2530.25
2013-03-13,2515.06
2013-03-14,2514.46
2013-03-15,2504.46
2013-03-18,2499.83
2013-03-19,2491.85
2013-03-20,2526.83
2013-03-21,2598.51
2013-03-22,2603.34
2013-03-25,2607.61
2013-03-26,2554.97
2013-03-27,2566.35
2013-03-28,2495.08
2013-03-29,2482.49
2013-04-01,2483.73
2013-04-02,2475.0
2013-04-03,2474.93
2013-04-08,2429.5
2013-04-09,2477.29
2013-04-10,2466.19
2013-04-11,2476.4
2013-04-12,2460.18
2013-04-15,2430.15
2013-04-16,2416.62
2013-04-17,2437.35
2013-04-18,2434.73
2013-04-19,2469.32
2013-04-22,2518.26
2013-04-23,2448.2
2013-04-24,2446.59
2013-04-25,2456.57
2013-04-26,2439.8
2013-05-02,2423.08
2013-05-03,2457.54
2013-05-06,2500.46
2013-05-07,2507.76
2013-05-08,2531.25
2013-05-09,2507.79
2013-05-10,2515.16
2013-05-13,2516.73
2013-05-14,2479.87
2013-05-15,2491.93
2013-05-16,2487.76
2013-05-17,2547.78
2013-05-20,2590.05
2013-05-21,2594.25
2013-05-22,2603.75
2013-05-23,2579.35
2013-05-24,2572.88
2013-05-27,2589.74
2013-05-28,2585.9
2013-05-29,2640.88
2013-05-30,2623.58
2013-05-31,2604.75
2013-06-03,2596.05
2013-06-04,2556.06
2013-06-05,2545.19
2013-06-06,2525.31
2013-06-07,2475.69
2013-06-13,2375.2
2013-06-14,2396.49
2013-06-17,2394.39
2013-06-18,2393.32
2013-06-19,2366.35
2013-06-20,2320.23
2013-06-21,2269.57
2013-06-24,2164.32
2013-06-25,2023.17
2013-06-26,2131.86
2013-06-27,2153.17
2013-06-28,2139.37
2013-07-01,2166.35
2013-07-02,2191.8
2013-07-03,2169.14
2013-07-04,2176.08
2013-07-05,2225.05
2013-07-08,2162.19
2013-07-09,2149.79
2013-07-10,2157.47
2013-07-11,2232.16
2013-07-12,2274.07
2013-07-15,2274.67
2013-07-16,2281.94
2013-07-17,2281.61
2013-07-18,2241.93
2013-07-19,2188.75
2013-07-22,2159.81
2013-07-23,2206.76
2013-07-24,2217.19
2013-07-25,2227.85
2013-07-26,2209.81
2013-07-29,2169.02
2013-07-30,2162.98
2013-07-31,2187.21
2013-08-01,2200.63
2013-08-02,2244.25
2013-08-05,2243.22
2013-08-06,2256.72
2013-08-07,2276.86
2013-08-08,2267.07
2013-08-09,2258.33
2013-08-12,2293.18
2013-08-13,2340.73
2013-08-14,2340.83
2013-08-15,2319.78
2013-08-16,2295.02
2013-08-19,2284.08
2013-08-20,2303.67
2013-08-21,2291.05
2013-08-22,2297.02
2013-08-23,2251.92
2013-08-26,2288.5
2013-08-27,2322.46
2013-08-28,2307.04
2013-08-29,2308.15
2013-08-30,2303.61
2013-09-02,2297.45
2013-09-03,2321.3
2013-09-04,2345.44
2013-09-05,2336.75
2013-09-06,2335.93
2013-09-09,2372.69
2013-09-10,2435.83
2013-09-11,2471.62
2013-09-12,2469.72
2013-09-13,2481.45
2013-09-16,2467.13
2013-09-17,2426.46
2013-09-18,2407.24
2013-09-23,2439.99
2013-09-24,2420.09
2013-09-25,2423.28
2013-09-26,2382.54
2013-09-27,2379.86
2013-09-30,2397.22
2013-10-08,2392.57
2013-10-09,2424.77
2013-10-10,2422.02
2013-10-11,2439.63
2013-10-14,2462.55
2013-10-15,2449.42
2013-10-16,2409.72
2013-10-17,2407.78
2013-10-18,2410.6
2013-10-21,2423.56
2013-10-22,2439.86
2013-10-23,2412.48
2013-10-24,2395.47
2013-10-25,2353.99
2013-10-28,2351.86
2013-10-29,2327.9
2013-10-30,2365.51
2013-10-31,2370.23
2013-11-01,2365.15
2013-11-04,2376.36
2013-11-05,2343.8
2013-11-06,2352.79
2013-11-07,2328.25
2013-11-08,2306.04
2013-11-11,2295.0
2013-11-12,2316.6
2013-11-13,2287.55
2013-11-14,2279.01
2013-11-15,2306.55
2013-11-18,2361.04
2013-11-19,2405.08
2013-11-20,2406.42
2013-11-21,2382.88
2013-11-22,2393.58
2013-11-25,2380.69
2013-11-26,2380.41
2013-11-27,2383.78
2013-11-28,2417.24
2013-11-29,2432.39
2013-12-02,2397.01
2013-12-03,2406.66
2013-12-04,2434.69
2013-12-05,2460.58
2013-12-06,2445.62
2013-12-09,2445.94
2013-12-10,2444.53
2013-12-11,2400.74
2013-12-12,2402.77
2013-12-13,2386.25
2013-12-16,2367.43
2013-12-17,2351.18
2013-12-18,2350.45
2013-12-19,2331.19
2013-12-20,2278.1
2013-12-23,2259.57
2013-12-24,2270.24
2013-12-25,2281.6
2013-12-26,2263.92
2013-12-27,2264.39
2013-12-30,2295.64
2013-12-31,2287.12
2014-01-02,2310.65
2014-01-03,2280.89
2014-01-06,2229.33
2014-01-07,2218.65
2014-01-08,2228.42
2014-01-09,2220.8
2014-01-10,2200.22
2014-01-13,2183.6
2014-01-14,2179.91
2014-01-15,2193.8
2014-01-16,2201.56
2014-01-17,2175.88
2014-01-20,2156.46
2014-01-21,2168.42
2014-01-22,2187.53
2014-01-23,2228.06
2014-01-24,2222.89
2014-01-27,2211.8
2014-01-28,2205.97
2014-01-29,2219.93
2014-01-30,2200.22
2014-02-07,2177.12
2014-02-10,2221.54
2014-02-11,2262.6
2014-02-12,2276.44
2014-02-13,2278.26
2014-02-14,2274.43
2014-02-17,2293.55
2014-02-18,2276.11
2014-02-19,2274.15
2014-02-20,2286.2
2014-02-21,2250.65
2014-02-24,2194.16
2014-02-25,2150.09
2014-02-26,2137.08
2014-02-27,2150.14
2014-02-28,2133.55
2014-03-03,2167.91
2014-03-04,2161.59
2014-03-05,2159.59
2014-03-06,2136.45
2014-03-07,2161.44
2014-03-10,2095.07
2014-03-11,2088.73
2014-03-12,2090.76
2014-03-13,2115.99
2014-03-14,2109.57
2014-03-17,2118.95
2014-03-18,2134.92
2014-03-19,2101.29
2014-03-20,2086.5
2014-03-21,2077.76
2014-03-24,2150.87
2014-03-25,2164.67
2014-03-26,2165.22
2014-03-27,2146.92
2014-03-28,2144.58
2014-03-31,2134.42
2014-04-01,2141.15
2014-04-02,2164.01
2014-04-03,2160.75
2014-04-04,2155.28
2014-04-08,2178.9
2014-04-09,2228.99
2014-04-10,2229.51
2014-04-11,2261.13
2014-04-14,2255.46
2014-04-15,2225.68
2014-04-16,2221.15
2014-04-17,2221.95
2014-04-18,2203.05
2014-04-21,2186.76
2014-04-22,2165.07
2014-04-23,2187.39
2014-04-24,2186.76
2014-04-25,2167.64
2014-04-28,2132.69
2014-04-29,2131.78
2014-04-30,2153.12
2014-05-05,2131.23
2014-05-06,2150.11
2014-05-07,2136.99
2014-05-08,2128.32
2014-05-09,2120.6
2014-05-12,2139.48
2014-05-13,2167.77
2014-05-14,2169.0
2014-05-15,2142.34
2014-05-16,2132.19
2014-05-19,2105.71
2014-05-20,2110.72
2014-05-21,2096.51
2014-05-22,2128.86
2014-05-23,2128.66
2014-05-26,2147.45
2014-05-27,2145.75
2014-05-28,2142.01
2014-05-29,2154.92
2014-05-30,2146.22
2014-06-03,2149.29
2014-06-04,2117.31
2014-06-05,2123.52
2014-06-06,2123.98
2014-06-09,2126.67
2014-06-10,2132.45
2014-06-11,2152.08
2014-06-12,2148.41
2014-06-13,2150.57
2014-06-16,2174.28
2014-06-17,2168.44
2014-06-18,2158.5
2014-06-19,2119.5
2014-06-20,2120.81
2014-06-23,2132.45
2014-06-24,2130.29
2014-06-25,2126.03
2014-06-26,2134.89
2014-06-27,2138.93
2014-06-30,2152.31
2014-07-01,2157.13
2014-07-02,2155.61
2014-07-03,2164.84
2014-07-04,2174.07
2014-07-07,2171.08
2014-07-08,2163.36
2014-07-09,2148.26
2014-07-10,2139.52
2014-07-11,2134.79
2014-07-14,2145.28
2014-07-15,2165.21
2014-07-16,2166.77
2014-07-17,2147.08
2014-07-18,2145.45
2014-07-21,2158.96
2014-07-22,2162.24
2014-07-23,2190.55
2014-07-24,2199.83
2014-07-25,2239.07
2014-07-28,2272.38
2014-07-29,2316.22
2014-07-30,2316.06
2014-07-31,2316.58
2014-08-01,2328.97
2014-08-04,2332.14
2014-08-05,2353.8
2014-08-06,2334.33
2014-08-07,2326.27
2014-08-08,2319.29
2014-08-11,2337.01
2014-08-12,2344.72
2014-08-13,2335.69
2014-08-14,2334.08
2014-08-15,2333.12
2014-08-18,2361.2
2014-08-19,2358.97
2014-08-20,2360.84
2014-08-21,2333.3
2014-08-22,2350.99
2014-08-25,2338.46
2014-08-26,2317.18
2014-08-27,2322.88
2014-08-28,2309.64
2014-08-29,2313.26
2014-09-01,2338.53
2014-09-02,2349.95
2014-09-03,2389.68
2014-09-04,2404.08
2014-09-05,2427.99
2014-09-09,2437.08
