,中证500
2009-06-11,60964112.0
2009-06-12,55539308.0
2009-06-15,40944144.0
2009-06-16,40799704.0
2009-06-17,48982568.0
2009-06-18,59630872.0
2009-06-19,64737252.0
2009-06-22,57531260.0
2009-06-23,49053196.0
2009-06-24,49764748.0
2009-06-25,51372644.0
2009-06-26,50124720.0
2009-06-29,59346576.0
2009-06-30,53491816.0
2009-07-01,60848600.0
2009-07-02,71837648.0
2009-07-03,75130464.0
2009-07-06,74514064.0
2009-07-07,71322376.0
2009-07-08,60148040.0
2009-07-09,75239648.0
2009-07-10,77856248.0
2009-07-13,75672512.0
2009-07-14,74369592.0
2009-07-15,84360832.0
2009-07-16,84348616.0
2009-07-17,76085168.0
2009-07-20,90161040.0
2009-07-21,89371032.0
2009-07-22,77173832.0
2009-07-23,76614400.0
2009-07-24,82625760.0
2009-07-27,79283864.0
2009-07-28,88281336.0
2009-07-29,94637680.0
2009-07-30,69836968.0
2009-07-31,75259168.0
2009-08-03,85107280.0
2009-08-04,93650296.0
2009-08-05,88793352.0
2009-08-06,78729672.0
2009-08-07,66695008.0
2009-08-10,53810692.0
2009-08-11,44640436.0
2009-08-12,53833016.0
2009-08-13,42709924.0
2009-08-14,50726464.0
2009-08-17,48213668.0
2009-08-18,38126224.0
2009-08-19,43905920.0
2009-08-20,42960836.0
2009-08-21,51580488.0
2009-08-24,54607548.0
2009-08-25,59825452.0
2009-08-26,59667704.0
2009-08-27,65426056.0
2009-08-28,48276208.0
2009-08-31,47314228.0
2009-09-01,37392876.0
2009-09-02,31058498.0
2009-09-03,47946512.0
2009-09-04,53833604.0
2009-09-07,58320116.0
2009-09-08,55785168.0
2009-09-09,55879160.0
2009-09-10,49193024.0
2009-09-11,53522288.0
2009-09-14,69996416.0
2009-09-15,71362912.0
2009-09-16,72237440.0
2009-09-17,77663272.0
2009-09-18,80515880.0
2009-09-21,61094420.0
2009-09-22,57192976.0
2009-09-23,49935068.0
2009-09-24,44118224.0
2009-09-25,33151502.0
2009-09-28,32287692.0
2009-09-29,32639226.0
2009-09-30,28863896.0
2009-10-09,36436932.0
2009-10-12,39199708.0
2009-10-13,37932288.0
2009-10-14,52256032.0
2009-10-15,44252952.0
2009-10-16,42916352.0
2009-10-19,56594400.0
2009-10-20,67725088.0
2009-10-21,65471956.0
2009-10-22,56752284.0
2009-10-23,69440064.0
2009-10-26,58061836.0
2009-10-27,57622840.0
2009-10-28,50009616.0
2009-10-29,47908872.0
2009-10-30,51748368.0
2009-11-02,65950704.0
2009-11-03,82590016.0
2009-11-04,77912160.0
2009-11-05,70886944.0
2009-11-06,83945696.0
2009-11-09,68324552.0
2009-11-10,69802584.0
2009-11-11,62783804.0
2009-11-12,66825436.0
2009-11-13,63309284.0
2009-11-16,88374848.0
2009-11-17,78861376.0
2009-11-18,77771464.0
2009-11-19,86056224.0
2009-11-20,88271200.0
2009-11-23,82837184.0
2009-11-24,116086824.0
2009-11-25,87596048.0
2009-11-26,103729264.0
2009-11-27,70829624.0
2009-11-30,62939504.0
2009-12-01,76089664.0
2009-12-02,87627872.0
2009-12-03,79041824.0
2009-12-04,93985360.0
2009-12-07,60493096.0
2009-12-08,66403636.0
2009-12-09,55351672.0
2009-12-10,45417816.0
2009-12-11,47113648.0
2009-12-14,46093144.0
2009-12-15,46581032.0
2009-12-16,43417892.0
2009-12-17,44927096.0
2009-12-18,42987152.0
2009-12-21,32099718.0
2009-12-22,36848968.0
2009-12-23,32888848.0
2009-12-24,44360080.0
2009-12-25,42724540.0
2009-12-28,43749736.0
2009-12-29,45272144.0
2009-12-30,48089604.0
2009-12-31,45292800.0
2010-01-04,51256732.0
2010-01-05,57040744.0
2010-01-06,57875976.0
2010-01-07,57873440.0
2010-01-08,46573648.0
2010-01-11,57089732.0
2010-01-12,62061688.0
2010-01-13,67898808.0
2010-01-14,67918480.0
2010-01-15,58513372.0
2010-01-18,63284356.0
2010-01-19,66154944.0
2010-01-20,78086536.0
2010-01-21,50936676.0
2010-01-22,60187184.0
2010-01-25,41395084.0
2010-01-26,41520280.0
2010-01-27,32924152.0
2010-01-28,32127328.0
2010-01-29,39888064.0
2010-02-01,43095028.0
2010-02-02,38532504.0
2010-02-03,48526680.0
2010-02-04,51873784.0
2010-02-05,49670404.0
2010-02-08,31946076.0
2010-02-09,29896578.0
2010-02-10,25897196.0
2010-02-11,24485408.0
2010-02-12,24511378.0
2010-02-22,31469426.0
2010-02-23,38842112.0
2010-02-24,48024568.0
2010-02-25,55519408.0
2010-02-26,49530520.0
2010-03-01,53862436.0
2010-03-02,56628860.0
2010-03-03,63573552.0
2010-03-04,68470704.0
2010-03-05,52371476.0
2010-03-08,45039468.0
2010-03-09,47214428.0
2010-03-10,44799560.0
2010-03-11,37561120.0
2010-03-12,35400212.0
2010-03-15,29928780.0
2010-03-16,27664476.0
2010-03-17,44369452.0
2010-03-18,49791344.0
2010-03-19,46415544.0
2010-03-22,47200320.0
2010-03-23,47048668.0
2010-03-24,47442768.0
2010-03-25,48954116.0
2010-03-26,45219280.0
2010-03-29,50283240.0
2010-03-30,47343720.0
2010-03-31,49108276.0
2010-04-01,61878856.0
2010-04-02,59431944.0
2010-04-06,57397048.0
2010-04-07,53289184.0
2010-04-08,57175512.0
2010-04-09,58419224.0
2010-04-12,72281720.0
2010-04-13,73469440.0
2010-04-14,56202288.0
2010-04-15,54251120.0
2010-04-16,43045736.0
2010-04-19,58277448.0
2010-04-20,52719072.0
2010-04-21,63953384.0
2010-04-22,65995208.0
2010-04-23,55763900.0
2010-04-26,48510448.0
2010-04-27,53715864.0
2010-04-28,44319856.0
2010-04-29,48293400.0
2010-04-30,43819652.0
2010-05-04,31837592.0
2010-05-05,43298496.0
2010-05-06,44983500.0
2010-05-07,42211552.0
2010-05-10,40192160.0
2010-05-11,40025808.0
2010-05-12,36571832.0
2010-05-13,36516864.0
2010-05-14,36942440.0
2010-05-17,37603132.0
2010-05-18,37712984.0
2010-05-19,34960516.0
2010-05-20,33434322.0
2010-05-21,40230812.0
2010-05-24,54419276.0
2010-05-25,47451016.0
2010-05-26,34229708.0
2010-05-27,43652360.0
2010-05-28,45314112.0
2010-05-31,41408220.0
2010-06-01,38746192.0
2010-06-02,32708800.0
2010-06-03,37543528.0
2010-06-04,31415124.0
2010-06-07,34970360.0
2010-06-08,34239596.0
2010-06-09,47558272.0
2010-06-10,41886172.0
2010-06-11,34418004.0
2010-06-17,28998360.0
2010-06-18,35042624.0
2010-06-21,35086240.0
2010-06-22,34616536.0
2010-06-23,31267976.0
2010-06-24,24970786.0
2010-06-25,25801714.0
2010-06-28,21119468.0
2010-06-29,33575640.0
2010-06-30,25537340.0
2010-07-01,22463470.0
2010-07-02,30876868.0
2010-07-05,22484252.0
2010-07-06,29592012.0
2010-07-07,28947692.0
2010-07-08,27792470.0
2010-07-09,40733296.0
2010-07-12,40014436.0
2010-07-13,34445296.0
2010-07-14,35409656.0
2010-07-15,32710612.0
2010-07-16,27987212.0
2010-07-19,35074236.0
2010-07-20,52683504.0
2010-07-21,52042488.0
2010-07-22,46178884.0
2010-07-23,44710460.0
2010-07-26,43857872.0
2010-07-27,41066280.0
2010-07-28,57902008.0
2010-07-29,62749036.0
2010-07-30,47298288.0
2010-08-02,54273136.0
2010-08-03,59405904.0
2010-08-04,54686760.0
2010-08-05,58414576.0
2010-08-06,63696276.0
2010-08-09,59991104.0
2010-08-10,62485512.0
2010-08-11,42638844.0
2010-08-12,45326652.0
2010-08-13,41849584.0
2010-08-16,56252592.0
2010-08-17,56911700.0
2010-08-18,56897208.0
2010-08-19,59312864.0
2010-08-20,58298748.0
2010-08-23,48536656.0
2010-08-24,54699664.0
2010-08-25,54285400.0
2010-08-26,42401536.0
2010-08-27,36949888.0
2010-08-30,55412904.0
2010-08-31,59063492.0
2010-09-01,64648952.0
2010-09-02,65126400.0
2010-09-03,67592640.0
2010-09-06,64243960.0
2010-09-07,54167864.0
2010-09-08,55226504.0
2010-09-09,70247232.0
2010-09-10,62314076.0
2010-09-13,62354600.0
2010-09-14,61049812.0
2010-09-15,60256288.0
2010-09-16,56016232.0
2010-09-17,42085316.0
2010-09-20,38806392.0
2010-09-21,28514132.0
2010-09-27,36480284.0
2010-09-28,41678016.0
2010-09-29,39953484.0
2010-09-30,35289020.0
2010-10-08,51551488.0
2010-10-11,76595408.0
2010-10-12,67833440.0
2010-10-13,77370400.0
2010-10-14,75713464.0
2010-10-15,71827384.0
2010-10-18,83674560.0
2010-10-19,65163144.0
2010-10-20,76638056.0
2010-10-21,67899416.0
2010-10-22,66071920.0
2010-10-25,81029248.0
2010-10-26,89138488.0
2010-10-27,80491680.0
2010-10-28,61781620.0
2010-10-29,65471876.0
2010-11-01,85238376.0
2010-11-02,96864368.0
2010-11-03,76317120.0
2010-11-04,76126008.0
2010-11-05,89504912.0
2010-11-08,95076488.0
2010-11-09,92700584.0
2010-11-10,88592640.0
2010-11-11,98773280.0
2010-11-12,105143256.0
2010-11-15,67850336.0
2010-11-16,78362152.0
2010-11-17,54307888.0
2010-11-18,42024504.0
2010-11-19,54210576.0
2010-11-22,60867648.0
2010-11-23,53772272.0
2010-11-24,54086200.0
2010-11-25,60786556.0
2010-11-26,54072352.0
2010-11-29,50071000.0
2010-11-30,64600124.0
2010-12-01,40821236.0
2010-12-02,47746716.0
2010-12-03,37637972.0
2010-12-06,34135680.0
2010-12-07,33681596.0
2010-12-08,33016178.0
2010-12-09,35036068.0
2010-12-10,30412526.0
2010-12-13,45563548.0
2010-12-14,49363280.0
2010-12-15,46795720.0
2010-12-16,35520440.0
2010-12-17,30412144.0
2010-12-20,45587756.0
2010-12-21,40388408.0
2010-12-22,40779136.0
2010-12-23,34608132.0
2010-12-24,30950786.0
2010-12-27,34155336.0
2010-12-28,29554248.0
2010-12-29,21476836.0
2010-12-30,23532240.0
2010-12-31,27654614.0
2011-01-04,36995644.0
2011-01-05,34752216.0
2011-01-06,31238744.0
2011-01-07,34996232.0
2011-01-10,31137862.0
2011-01-11,27506088.0
2011-01-12,26914396.0
2011-01-13,25443772.0
2011-01-14,27811774.0
2011-01-17,30677510.0
2011-01-18,19442864.0
2011-01-19,24360938.0
2011-01-20,28652462.0
2011-01-21,27095040.0
2011-01-24,25220680.0
2011-01-25,21336168.0
2011-01-26,19743124.0
2011-01-27,27964816.0
2011-01-28,25817664.0
2011-01-31,26406322.0
2011-02-01,23946694.0
2011-02-09,27542084.0
2011-02-10,34578248.0
2011-02-11,39915984.0
2011-02-14,47815132.0
2011-02-15,51557040.0
2011-02-16,44671368.0
2011-02-17,50445328.0
2011-02-18,42906720.0
2011-02-21,47370220.0
2011-02-22,57381960.0
2011-02-23,44830064.0
2011-02-24,50090684.0
2011-02-25,44455448.0
2011-02-28,51242788.0
2011-03-01,57798416.0
2011-03-02,53142792.0
2011-03-03,51710388.0
2011-03-04,42559604.0
2011-03-07,57478588.0
2011-03-08,53140080.0
2011-03-09,51146196.0
2011-03-10,52319888.0
2011-03-11,51719336.0
2011-03-14,53410132.0
2011-03-15,63336064.0
2011-03-16,55561320.0
2011-03-17,56740776.0
2011-03-18,42676832.0
2011-03-21,41919676.0
2011-03-22,39107000.0
2011-03-23,46373560.0
2011-03-24,48996692.0
2011-03-25,58577396.0
2011-03-28,69123032.0
2011-03-29,70333328.0
2011-03-30,53628600.0
2011-03-31,45793404.0
2011-04-01,39117300.0
2011-04-06,45714760.0
2011-04-07,44968888.0
2011-04-08,45371604.0
2011-04-11,52617552.0
2011-04-12,52714364.0
2011-04-13,48871328.0
2011-04-14,48913120.0
2011-04-15,52794112.0
2011-04-18,56460232.0
2011-04-19,64017972.0
2011-04-20,50876712.0
2011-04-21,53830704.0
2011-04-22,54987668.0
2011-04-25,50114044.0
2011-04-26,39257716.0
2011-04-27,41128256.0
2011-04-28,40775600.0
2011-04-29,30110310.0
2011-05-03,35460536.0
2011-05-04,40627912.0
2011-05-05,34700032.0
2011-05-06,36905772.0
2011-05-09,34562508.0
2011-05-10,35224544.0
2011-05-11,42374924.0
2011-05-12,47355572.0
2011-05-13,42464080.0
2011-05-16,40995344.0
2011-05-17,46860596.0
2011-05-18,36080752.0
2011-05-19,34682656.0
2011-05-20,30219964.0
2011-05-23,42852620.0
2011-05-24,32871980.0
2011-05-25,34181692.0
2011-05-26,35701836.0
2011-05-27,33902384.0
2011-05-30,26592576.0
2011-05-31,26472384.0
2011-06-01,27467294.0
2011-06-02,30385988.0
2011-06-03,26719692.0
2011-06-07,25352426.0
2011-06-08,29693704.0
2011-06-09,30127452.0
2011-06-10,27162726.0
2011-06-13,22902974.0
2011-06-14,29955584.0
2011-06-15,29547810.0
2011-06-16,27906068.0
2011-06-17,22826896.0
2011-06-20,21588504.0
2011-06-21,24448656.0
2011-06-22,22280878.0
2011-06-23,29277376.0
2011-06-24,45929284.0
2011-06-27,39164604.0
2011-06-28,32310010.0
2011-06-29,33963704.0
2011-06-30,32737948.0
2011-07-01,38820200.0
2011-07-04,50314792.0
2011-07-05,46068508.0
2011-07-06,43304340.0
2011-07-07,48503156.0
2011-07-08,36410596.0
2011-07-11,37252192.0
2011-07-12,41420804.0
2011-07-13,40235268.0
2011-07-14,46130780.0
2011-07-15,47819304.0
2011-07-18,48436664.0
2011-07-19,41506072.0
2011-07-20,39451112.0
2011-07-21,38798972.0
2011-07-22,33160576.0
2011-07-25,43504128.0
2011-07-26,28412604.0
2011-07-27,32212386.0
2011-07-28,31914050.0
2011-07-29,29398572.0
2011-08-01,24982782.0
2011-08-02,30586290.0
2011-08-03,27439076.0
2011-08-04,25913440.0
2011-08-05,30731408.0
2011-08-08,41717504.0
2011-08-09,38004496.0
2011-08-10,38268544.0
2011-08-11,37546216.0
2011-08-12,40382792.0
2011-08-15,36169184.0
2011-08-16,34803516.0
2011-08-17,28101940.0
2011-08-18,29525608.0
2011-08-19,27429392.0
2011-08-22,24476832.0
2011-08-23,25595152.0
2011-08-24,27783946.0
2011-08-25,34114120.0
2011-08-26,30709252.0
2011-08-29,30220344.0
2011-08-30,31378152.0
2011-08-31,24421284.0
2011-09-01,22801092.0
2011-09-02,20968772.0
2011-09-05,21013430.0
2011-09-06,17285960.0
2011-09-07,23486428.0
2011-09-08,22323366.0
2011-09-09,18182358.0
2011-09-13,18062308.0
2011-09-14,19006268.0
2011-09-15,20381224.0
2011-09-16,17654278.0
2011-09-19,17790252.0
2011-09-20,17712032.0
2011-09-21,30212116.0
2011-09-22,27491612.0
2011-09-23,23245736.0
2011-09-26,19744800.0
2011-09-27,19274128.0
2011-09-28,20292030.0
2011-09-29,22061616.0
2011-09-30,16756973.0
2011-10-10,13753168.0
2011-10-11,20019156.0
2011-10-12,27002030.0
2011-10-13,28752880.0
2011-10-14,22100436.0
2011-10-17,21815064.0
2011-10-18,24453868.0
2011-10-19,19701816.0
2011-10-20,22601144.0
2011-10-21,17210084.0
2011-10-24,23028722.0
2011-10-25,32638636.0
2011-10-26,38890216.0
2011-10-27,33011480.0
2011-10-28,43181068.0
2011-10-31,36182616.0
2011-11-01,33916984.0
2011-11-02,42973876.0
2011-11-03,57586448.0
2011-11-04,42117976.0
2011-11-07,32477514.0
2011-11-08,30570454.0
2011-11-09,32184224.0
2011-11-10,34523680.0
2011-11-11,29188800.0
2011-11-14,35127016.0
2011-11-15,35161440.0
2011-11-16,38356676.0
2011-11-17,29247852.0
2011-11-18,29967176.0
2011-11-21,20483200.0
2011-11-22,20175324.0
2011-11-23,20435816.0
2011-11-24,21109144.0
2011-11-25,19141472.0
2011-11-28,18501072.0
2011-11-29,22752472.0
2011-11-30,30116374.0
2011-12-01,34941884.0
2011-12-02,23210190.0
2011-12-05,20162112.0
2011-12-06,17038892.0
2011-12-07,15326574.0
2011-12-08,19494264.0
2011-12-09,15358366.0
2011-12-12,14094503.0
2011-12-13,20352648.0
2011-12-14,15452334.0
2011-12-15,19868216.0
2011-12-16,19225658.0
2011-12-19,19381264.0
2011-12-20,19955886.0
2011-12-21,17750500.0
2011-12-22,21916270.0
2011-12-23,18996176.0
2011-12-26,15476837.0
2011-12-27,15874097.0
2011-12-28,17440648.0
2011-12-29,15220927.0
2011-12-30,17784264.0
2012-01-04,18342840.0
2012-01-05,19965700.0
2012-01-06,17818124.0
2012-01-09,25616408.0
2012-01-10,39387520.0
2012-01-11,33901708.0
2012-01-12,29069876.0
2012-01-13,28108656.0
2012-01-16,18775466.0
2012-01-17,30148504.0
2012-01-18,30825516.0
2012-01-19,22974026.0
2012-01-20,22067348.0
2012-01-30,18754384.0
2012-01-31,18290720.0
2012-02-01,18236400.0
2012-02-02,21787904.0
2012-02-03,32168312.0
2012-02-06,31249204.0
2012-02-07,26815778.0
2012-02-08,33521948.0
2012-02-09,43898212.0
2012-02-10,39783192.0
2012-02-13,38238076.0
2012-02-14,35904824.0
2012-02-15,43625728.0
2012-02-16,43777964.0
2012-02-17,32808052.0
2012-02-20,40392596.0
2012-02-21,36803776.0
2012-02-22,51791672.0
2012-02-23,46948688.0
2012-02-24,56589428.0
2012-02-27,65749512.0
2012-02-28,49008664.0
2012-02-29,40415160.0
2012-03-01,35636808.0
2012-03-02,46234628.0
2012-03-05,49104516.0
2012-03-06,45639236.0
2012-03-07,42103840.0
2012-03-08,43200052.0
2012-03-09,44003416.0
2012-03-12,47078436.0
2012-03-13,47496368.0
2012-03-14,76590776.0
2012-03-15,50893936.0
2012-03-16,45535224.0
2012-03-19,45400984.0
2012-03-20,41414840.0
2012-03-21,40281832.0
2012-03-22,33653336.0
2012-03-23,32869792.0
2012-03-26,24884816.0
2012-03-27,26109104.0
2012-03-28,36270136.0
2012-03-29,30801466.0
2012-03-30,24826016.0
2012-04-05,29352448.0
2012-04-06,30065466.0
2012-04-09,25820028.0
2012-04-10,28826224.0
2012-04-11,32721452.0
2012-04-12,41797336.0
2012-04-13,48222256.0
2012-04-16,44225816.0
2012-04-17,42854332.0
2012-04-18,44254448.0
2012-04-19,40362024.0
2012-04-20,45830360.0
2012-04-23,53167408.0
2012-04-24,55731816.0
2012-04-25,62910456.0
2012-04-26,53458816.0
2012-04-27,38847016.0
2012-05-02,47656404.0
2012-05-03,41613120.0
2012-05-04,40671452.0
2012-05-07,42312756.0
2012-05-08,40796564.0
2012-05-09,39331104.0
2012-05-10,32391180.0
2012-05-11,32360160.0
2012-05-14,37973676.0
2012-05-15,33110382.0
2012-05-16,32594326.0
2012-05-17,36674872.0
2012-05-18,37751568.0
2012-05-21,31496200.0
2012-05-22,34531192.0
2012-05-23,40013724.0
2012-05-24,37482896.0
2012-05-25,35694436.0
2012-05-28,41965484.0
2012-05-29,47610592.0
2012-05-30,39619720.0
2012-05-31,36784376.0
2012-06-01,34951400.0
2012-06-04,37140064.0
2012-06-05,27792184.0
2012-06-06,25405500.0
2012-06-07,25629536.0
2012-06-08,26182540.0
2012-06-11,26783144.0
2012-06-12,25318876.0
2012-06-13,31709992.0
2012-06-14,30569988.0
2012-06-15,27821018.0
2012-06-18,26203010.0
2012-06-19,30135968.0
2012-06-20,25778044.0
2012-06-21,24672848.0
2012-06-25,24481528.0
2012-06-26,24632380.0
2012-06-27,23233274.0
2012-06-28,24647608.0
2012-06-29,25254318.0
2012-07-02,26187340.0
2012-07-03,28102156.0
2012-07-04,23234780.0
2012-07-05,24976516.0
2012-07-06,29658212.0
2012-07-09,29267498.0
2012-07-10,23223052.0
2012-07-11,21254468.0
2012-07-12,31711096.0
2012-07-13,24312072.0
2012-07-16,29146202.0
2012-07-17,23122360.0
2012-07-18,27706804.0
2012-07-19,33196398.0
2012-07-20,27471152.0
2012-07-23,23173112.0
2012-07-24,21941704.0
2012-07-25,22803552.0
2012-07-26,23368152.0
2012-07-27,20566796.0
2012-07-30,21270690.0
2012-07-31,20378412.0
2012-08-01,19890892.0
2012-08-02,20529310.0
2012-08-03,21856892.0
2012-08-06,30051288.0
2012-08-07,34012320.0
2012-08-08,30300694.0
2012-08-09,33631784.0
2012-08-10,31124782.0
2012-08-13,27737144.0
2012-08-14,27085196.0
2012-08-15,21160138.0
2012-08-16,17659890.0
2012-08-17,16691881.0
2012-08-20,16860188.0
2012-08-21,22797592.0
2012-08-22,21917304.0
2012-08-23,22042944.0
2012-08-24,23637200.0
2012-08-27,21990360.0
2012-08-28,20486334.0
2012-08-29,20895032.0
2012-08-30,26069892.0
2012-08-31,17767184.0
2012-09-03,22583408.0
2012-09-04,21103124.0
2012-09-05,20951680.0
2012-09-06,21776796.0
2012-09-07,50349688.0
2012-09-10,42717616.0
2012-09-11,33453740.0
2012-09-12,33796212.0
2012-09-13,33938240.0
2012-09-14,34915456.0
2012-09-17,29401640.0
2012-09-18,20639932.0
2012-09-19,19631772.0
2012-09-20,26794148.0
2012-09-21,23752364.0
2012-09-24,22123560.0
2012-09-25,19735876.0
2012-09-26,20860436.0
2012-09-27,26945622.0
2012-09-28,26692404.0
2012-10-08,19485326.0
2012-10-09,29878196.0
2012-10-10,33291788.0
2012-10-11,29191820.0
2012-10-12,28213828.0
2012-10-15,23539876.0
2012-10-16,22489720.0
2012-10-17,22499428.0
2012-10-18,34601124.0
2012-10-19,27975908.0
2012-10-22,24527344.0
2012-10-23,28952346.0
2012-10-24,29639668.0
2012-10-25,33361964.0
2012-10-26,29717478.0
2012-10-29,20727660.0
2012-10-30,22608736.0
2012-10-31,20977676.0
2012-11-01,33136396.0
2012-11-02,33139024.0
2012-11-05,29117416.0
2012-11-06,29707414.0
2012-11-07,24474336.0
2012-11-08,27608878.0
2012-11-09,20290200.0
2012-11-12,21407500.0
2012-11-13,22946754.0
2012-11-14,19657788.0
2012-11-15,20262092.0
2012-11-16,18923872.0
2012-11-19,16723783.0
2012-11-20,16332550.0
2012-11-21,20669916.0
2012-11-22,17125288.0
2012-11-23,17107808.0
2012-11-26,14775891.0
2012-11-27,20739078.0
2012-11-28,18301148.0
2012-11-29,17544788.0
2012-11-30,18980356.0
2012-12-03,21115016.0
2012-12-04,22740396.0
2012-12-05,37987932.0
2012-12-06,28387032.0
2012-12-07,39193632.0
2012-12-10,40450532.0
2012-12-11,35119468.0
2012-12-12,27388008.0
2012-12-13,26777078.0
2012-12-14,52540336.0
2012-12-17,52606392.0
2012-12-18,46993056.0
2012-12-19,36876184.0
2012-12-20,36911368.0
2012-12-21,39141260.0
2012-12-24,29083884.0
2012-12-25,52862852.0
2012-12-26,46800000.0
2012-12-27,47223724.0
2012-12-28,41316232.0
2012-12-31,47415848.0
2013-01-04,46170856.0
2013-01-07,42731120.0
2013-01-08,51963828.0
2013-01-09,50927396.0
2013-01-10,47901960.0
2013-01-11,51300536.0
2013-01-14,56753232.0
2013-01-15,69368968.0
2013-01-16,62908480.0
2013-01-17,47415540.0
2013-01-18,51118612.0
2013-01-21,53789532.0
2013-01-22,53474120.0
2013-01-23,43357372.0
2013-01-24,57174968.0
2013-01-25,37099184.0
2013-01-28,45422120.0
2013-01-29,49280376.0
2013-01-30,54218928.0
2013-01-31,48591252.0
2013-02-01,47925488.0
2013-02-04,55937448.0
2013-02-05,47711132.0
2013-02-06,42308704.0
2013-02-07,38704832.0
2013-02-08,37928304.0
2013-02-18,45099280.0
2013-02-19,48420992.0
2013-02-20,44252308.0
2013-02-21,54411624.0
2013-02-22,41585440.0
2013-02-25,37677104.0
2013-02-26,43386760.0
2013-02-27,38234976.0
2013-02-28,46062088.0
2013-03-01,50173280.0
2013-03-04,64588088.0
2013-03-05,50380216.0
2013-03-06,58246380.0
2013-03-07,54941456.0
2013-03-08,39649240.0
2013-03-11,32733664.0
2013-03-12,44069284.0
2013-03-13,31415512.0
2013-03-14,27756632.0
2013-03-15,38003056.0
2013-03-18,36157364.0
2013-03-19,34632032.0
2013-03-20,45308620.0
2013-03-21,48504440.0
2013-03-22,42811368.0
2013-03-25,39784824.0
2013-03-26,38135552.0
2013-03-27,36894000.0
2013-03-28,41252740.0
2013-03-29,31555518.0
2013-04-01,32953824.0
2013-04-02,37863676.0
2013-04-03,36721020.0
2013-04-08,36220828.0
2013-04-09,34183396.0
2013-04-10,35551708.0
2013-04-11,31925568.0
2013-04-12,29294988.0
2013-04-15,29308108.0
2013-04-16,29893888.0
2013-04-17,28793458.0
2013-04-18,32346728.0
2013-04-19,43337892.0
2013-04-22,43809696.0
2013-04-23,43616452.0
2013-04-24,42449212.0
2013-04-25,48836444.0
2013-04-26,37402912.0
2013-05-02,29438536.0
2013-05-03,37244336.0
2013-05-06,44249312.0
2013-05-07,41201396.0
2013-05-08,42307296.0
2013-05-09,49301724.0
2013-05-10,44666708.0
2013-05-13,39465780.0
2013-05-14,38083656.0
2013-05-15,36487416.0
2013-05-16,52393568.0
2013-05-17,59398504.0
2013-05-20,66798824.0
2013-05-21,67690120.0
2013-05-22,65313272.0
2013-05-23,57813096.0
2013-05-24,50238936.0
2013-05-27,55529356.0
2013-05-28,60071568.0
2013-05-29,58319096.0
2013-05-30,54454808.0
2013-05-31,55067936.0
2013-06-03,48387752.0
2013-06-04,49249704.0
2013-06-05,36616172.0
2013-06-06,38813764.0
2013-06-07,40708652.0
2013-06-13,37241680.0
2013-06-14,34643840.0
2013-06-17,35645968.0
2013-06-18,31332908.0
2013-06-19,32895416.0
2013-06-20,33024026.0
2013-06-21,32289840.0
2013-06-24,40536540.0
2013-06-25,51554392.0
2013-06-26,39900588.0
2013-06-27,44968692.0
2013-06-28,38640596.0
2013-07-01,35326628.0
2013-07-02,40385072.0
2013-07-03,44310656.0
2013-07-04,46938956.0
2013-07-05,43952832.0
2013-07-08,39952472.0
2013-07-09,30094636.0
2013-07-10,41864128.0
2013-07-11,63323520.0
2013-07-12,51808212.0
2013-07-15,46585888.0
2013-07-16,49314724.0
2013-07-17,50046776.0
2013-07-18,45983436.0
2013-07-19,50986596.0
2013-07-22,41992972.0
2013-07-23,53543832.0
2013-07-24,56549744.0
2013-07-25,50866792.0
2013-07-26,39358432.0
2013-07-29,39191056.0
2013-07-30,36592728.0
2013-07-31,35825660.0
2013-08-01,44225964.0
2013-08-02,47264020.0
2013-08-05,41721848.0
2013-08-06,49796072.0
2013-08-07,52616516.0
2013-08-08,42449968.0
2013-08-09,44357692.0
2013-08-12,56492688.0
2013-08-13,52649484.0
2013-08-14,52983288.0
2013-08-15,43739736.0
2013-08-16,53635600.0
2013-08-19,38469592.0
2013-08-20,43159820.0
2013-08-21,42619884.0
2013-08-22,46132536.0
2013-08-23,54837232.0
2013-08-26,53522588.0
2013-08-27,57467908.0
2013-08-28,70205928.0
2013-08-29,62936688.0
2013-08-30,77069200.0
2013-09-02,62860944.0
2013-09-03,59626648.0
2013-09-04,62363848.0
2013-09-05,60681104.0
2013-09-06,60603116.0
2013-09-09,72932216.0
2013-09-10,81063456.0
2013-09-11,88026264.0
2013-09-12,67273440.0
2013-09-13,64865344.0
2013-09-16,55682312.0
2013-09-17,57558552.0
2013-09-18,44464408.0
2013-09-23,56527140.0
2013-09-24,65079752.0
2013-09-25,70191624.0
2013-09-26,59027572.0
2013-09-27,43549264.0
2013-09-30,39454584.0
2013-10-08,55134380.0
2013-10-09,60214012.0
2013-10-10,69807456.0
2013-10-11,72015584.0
2013-10-14,74692288.0
2013-10-15,75671784.0
2013-10-16,77837952.0
2013-10-17,66319176.0
2013-10-18,50779600.0
2013-10-21,66057292.0
2013-10-22,73645944.0
2013-10-23,67708424.0
2013-10-24,44942280.0
2013-10-25,49905236.0
2013-10-28,39569844.0
2013-10-29,55739760.0
2013-10-30,41549280.0
2013-10-31,41787544.0
2013-11-01,33387356.0
2013-11-04,32852152.0
2013-11-05,39498164.0
2013-11-06,45097252.0
2013-11-07,34814964.0
2013-11-08,34946728.0
2013-11-11,27357500.0
2013-11-12,30054980.0
2013-11-13,32957286.0
2013-11-14,33107760.0
2013-11-15,48826912.0
2013-11-18,56264008.0
