,中证500
2005-08-22,819.48
2005-08-23,830.74
2005-08-24,816.74
2005-08-25,827.01
2005-08-26,837.41
2005-08-29,839.31
2005-08-30,831.49
2005-08-31,827.23
2005-09-01,845.93
2005-09-02,866.55
2005-09-05,873.86
2005-09-06,885.36
2005-09-07,860.38
2005-09-08,890.19
2005-09-09,889.55
2005-09-12,878.73
2005-09-13,884.25
2005-09-14,906.21
2005-09-15,914.91
2005-09-16,918.26
2005-09-19,918.13
2005-09-20,931.88
2005-09-21,921.92
2005-09-22,906.05
2005-09-23,876.31
2005-09-26,867.22
2005-09-27,875.1
2005-09-28,855.8
2005-09-29,852.04
2005-09-30,871.23
2005-10-10,870.05
2005-10-11,857.64
2005-10-12,879.05
2005-10-13,888.3
2005-10-14,882.87
2005-10-17,874.85
2005-10-18,878.78
2005-10-19,893.47
2005-10-20,885.34
2005-10-21,886.43
2005-10-24,895.43
2005-10-25,896.69
2005-10-26,875.54
2005-10-27,851.08
2005-10-28,846.7
2005-10-31,823.23
2005-11-01,827.89
2005-11-02,823.21
2005-11-03,839.86
2005-11-04,828.04
2005-11-07,835.06
2005-11-08,841.93
2005-11-09,848.74
2005-11-10,843.62
2005-11-11,818.72
2005-11-14,821.78
2005-11-15,827.52
2005-11-16,820.07
2005-11-17,827.22
2005-11-18,824.8
2005-11-21,844.63
2005-11-22,847.18
2005-11-23,831.7
2005-11-24,837.68
2005-11-25,841.71
2005-11-28,841.21
2005-11-29,839.25
2005-11-30,826.34
2005-12-01,829.34
2005-12-02,827.15
2005-12-05,819.79
2005-12-06,795.11
2005-12-07,800.18
2005-12-08,807.41
2005-12-09,805.52
2005-12-12,820.11
2005-12-13,824.63
2005-12-14,824.86
2005-12-15,833.47
2005-12-16,827.16
2005-12-19,834.96
2005-12-20,834.89
2005-12-21,836.63
2005-12-22,830.45
2005-12-23,835.77
2005-12-26,846.93
2005-12-27,854.75
2005-12-28,854.64
2005-12-29,858.41
2005-12-30,868.44
2006-01-04,860.04
2006-01-05,872.09
2006-01-06,884.92
2006-01-09,893.53
2006-01-10,907.64
2006-01-11,910.76
2006-01-12,906.94
2006-01-13,930.3
2006-01-16,933.22
2006-01-17,918.52
2006-01-18,920.06
2006-01-19,941.17
2006-01-20,950.63
2006-01-23,955.09
2006-01-24,961.65
2006-01-25,960.03
2006-02-06,961.03
2006-02-07,983.34
2006-02-08,979.15
2006-02-09,982.18
2006-02-10,971.25
2006-02-13,981.63
2006-02-14,977.28
2006-02-15,987.09
2006-02-16,986.33
2006-02-17,961.25
2006-02-20,949.03
2006-02-21,943.11
2006-02-22,960.1
2006-02-23,959.13
2006-02-24,959.34
2006-02-27,968.21
2006-02-28,962.52
2006-03-01,966.84
2006-03-02,972.15
2006-03-03,951.93
2006-03-06,955.25
2006-03-07,951.64
2006-03-08,924.61
2006-03-09,923.32
2006-03-10,922.44
2006-03-13,921.23
2006-03-14,929.01
2006-03-15,931.27
2006-03-16,942.72
2006-03-17,944.95
2006-03-20,944.1
2006-03-21,957.89
2006-03-22,959.52
2006-03-23,972.72
2006-03-24,982.46
2006-03-27,974.56
2006-03-28,987.53
2006-03-29,995.69
2006-03-30,997.14
2006-03-31,988.96
2006-04-03,1001.32
2006-04-04,1029.11
2006-04-05,1039.78
2006-04-06,1052.35
2006-04-07,1056.29
2006-04-10,1071.19
2006-04-11,1097.27
2006-04-12,1095.08
2006-04-13,1097.29
2006-04-14,1058.71
2006-04-17,1086.24
2006-04-18,1094.36
2006-04-19,1098.58
2006-04-20,1102.27
2006-04-21,1091.66
2006-04-24,1106.12
2006-04-25,1091.84
2006-04-26,1103.75
2006-04-27,1119.67
2006-04-28,1117.51
2006-05-08,1148.08
2006-05-09,1188.8
2006-05-10,1227.29
2006-05-11,1247.12
2006-05-12,1239.76
2006-05-15,1303.38
2006-05-16,1347.19
2006-05-17,1302.61
2006-05-18,1311.43
2006-05-19,1332.16
2006-05-22,1370.5
2006-05-23,1388.03
2006-05-24,1333.31
2006-05-25,1304.08
2006-05-26,1330.23
2006-05-29,1362.84
2006-05-30,1391.62
2006-05-31,1408.91
2006-06-01,1402.34
2006-06-02,1462.61
2006-06-05,1461.02
2006-06-06,1482.8
2006-06-07,1470.26
2006-06-08,1357.3
2006-06-09,1371.4
2006-06-12,1339.54
2006-06-13,1350.74
2006-06-14,1351.34
2006-06-15,1346.0
2006-06-16,1362.06
2006-06-19,1367.06
2006-06-20,1397.16
2006-06-21,1414.94
2006-06-22,1409.15
2006-06-23,1408.42
2006-06-26,1433.24
2006-06-27,1460.9
2006-06-28,1463.24
2006-06-29,1465.86
2006-06-30,1495.51
2006-07-03,1489.46
2006-07-04,1516.7
2006-07-05,1508.36
2006-07-06,1498.04
2006-07-07,1544.97
2006-07-10,1542.9
2006-07-11,1551.64
2006-07-12,1564.45
2006-07-13,1558.43
2006-07-14,1442.33
2006-07-17,1467.26
2006-07-18,1494.96
2006-07-19,1503.68
2006-07-20,1470.53
2006-07-21,1483.04
2006-07-24,1464.27
2006-07-25,1498.23
2006-07-26,1521.89
2006-07-27,1523.15
2006-07-28,1504.58
2006-07-31,1487.78
2006-08-01,1422.27
2006-08-02,1409.63
2006-08-03,1402.93
2006-08-04,1401.62
2006-08-07,1349.24
2006-08-08,1323.0
2006-08-09,1365.16
2006-08-10,1367.32
2006-08-11,1391.47
2006-08-14,1397.92
2006-08-15,1355.88
2006-08-16,1383.83
2006-08-17,1406.44
2006-08-18,1392.16
2006-08-21,1339.52
2006-08-22,1392.23
2006-08-23,1409.88
2006-08-24,1402.83
2006-08-25,1418.12
2006-08-28,1425.48
2006-08-29,1460.52
2006-08-30,1452.74
2006-08-31,1469.86
2006-09-01,1477.48
2006-09-04,1456.68
2006-09-05,1488.02
2006-09-06,1491.83
2006-09-07,1497.54
2006-09-08,1470.83
2006-09-11,1474.47
2006-09-12,1482.0
2006-09-13,1488.14
2006-09-14,1464.45
2006-09-15,1468.06
2006-09-18,1487.86
2006-09-19,1510.14
2006-09-20,1510.35
2006-09-21,1516.26
2006-09-22,1522.79
2006-09-25,1508.2
2006-09-26,1513.47
2006-09-27,1506.8
2006-09-28,1523.03
2006-09-29,1537.7
2006-10-09,1562.49
2006-10-10,1581.11
2006-10-11,1587.64
2006-10-12,1591.39
2006-10-13,1566.01
2006-10-16,1577.25
2006-10-17,1566.74
2006-10-18,1568.13
2006-10-19,1589.39
2006-10-20,1598.13
2006-10-23,1586.82
2006-10-24,1535.85
2006-10-25,1579.58
2006-10-26,1568.82
2006-10-27,1555.11
2006-10-30,1527.01
2006-10-31,1526.53
2006-11-01,1541.61
2006-11-02,1548.2
2006-11-03,1545.68
2006-11-06,1540.08
2006-11-07,1540.8
2006-11-08,1524.98
2006-11-09,1518.72
2006-11-10,1539.21
2006-11-13,1496.42
2006-11-14,1443.57
2006-11-15,1461.26
2006-11-16,1485.91
2006-11-17,1459.71
2006-11-20,1476.48
2006-11-21,1465.83
2006-11-22,1478.12
2006-11-23,1500.12
2006-11-24,1509.63
2006-11-27,1532.54
2006-11-28,1567.01
2006-11-29,1561.78
2006-11-30,1599.04
2006-12-01,1626.75
2006-12-04,1631.61
2006-12-05,1666.44
2006-12-06,1674.31
2006-12-07,1644.81
2006-12-08,1618.16
2006-12-11,1565.95
2006-12-12,1626.03
2006-12-13,1627.57
2006-12-14,1636.55
2006-12-15,1667.72
2006-12-18,1699.07
2006-12-19,1720.57
2006-12-20,1706.2
2006-12-21,1755.49
2006-12-22,1721.33
2006-12-25,1742.5
2006-12-26,1747.98
2006-12-27,1727.82
2006-12-28,1739.86
2006-12-29,1706.54
2007-01-04,1738.93
2007-01-05,1719.28
2007-01-08,1773.02
2007-01-09,1855.35
2007-01-10,1896.71
2007-01-11,1946.5
2007-01-12,1941.35
2007-01-15,1881.47
2007-01-16,2002.57
2007-01-17,2064.29
2007-01-18,2025.85
2007-01-19,2097.5
2007-01-22,2183.44
2007-01-23,2267.45
2007-01-24,2260.71
2007-01-25,2271.52
2007-01-26,2143.99
2007-01-29,2201.59
2007-01-30,2271.47
2007-01-31,2251.32
2007-02-01,2120.01
2007-02-02,2170.03
2007-02-05,2122.37
2007-02-06,2158.5
2007-02-07,2209.65
2007-02-08,2245.08
2007-02-09,2282.63
2007-02-12,2291.66
2007-02-13,2351.65
2007-02-14,2386.83
2007-02-15,2451.44
2007-02-16,2528.84
2007-02-26,2557.25
2007-02-27,2654.44
2007-02-28,2370.95
2007-03-01,2526.15
2007-03-02,2458.26
2007-03-05,2508.39
2007-03-06,2501.29
2007-03-07,2525.53
2007-03-08,2587.75
2007-03-09,2637.6
2007-03-12,2639.89
2007-03-13,2701.5
2007-03-14,2704.45
2007-03-15,2703.93
2007-03-16,2769.15
2007-03-19,2623.74
2007-03-20,2761.01
2007-03-21,2821.44
2007-03-22,2869.75
2007-03-23,2862.63
2007-03-26,2915.05
2007-03-27,2995.46
2007-03-28,3048.5
2007-03-29,3005.06
2007-03-30,2878.24
2007-04-02,2935.21
2007-04-03,3004.9
2007-04-04,3049.92
2007-04-05,3076.76
2007-04-06,3110.95
2007-04-09,3201.15
2007-04-10,3253.67
2007-04-11,3267.61
2007-04-12,3316.2
2007-04-13,3393.96
2007-04-16,3362.73
2007-04-17,3482.36
2007-04-18,3572.7
2007-04-19,3642.85
2007-04-20,3456.74
2007-04-23,3667.55
2007-04-24,3813.53
2007-04-25,3802.69
2007-04-26,3814.82
2007-04-27,3861.05
2007-04-30,3831.55
2007-05-08,3990.71
2007-05-09,4107.55
2007-05-10,4103.57
2007-05-11,4101.65
2007-05-14,4051.84
2007-05-15,4140.33
2007-05-16,3981.82
2007-05-17,4146.32
2007-05-18,4219.61
2007-05-21,4089.85
2007-05-22,4402.92
2007-05-23,4486.02
2007-05-24,4606.15
2007-05-25,4559.43
2007-05-28,4707.69
2007-05-29,4782.41
2007-05-30,4486.51
2007-05-31,4329.81
2007-06-01,4260.77
2007-06-04,3901.79
2007-06-05,3430.55
2007-06-06,3676.69
2007-06-07,3751.67
2007-06-08,3970.28
2007-06-11,4057.17
2007-06-12,4138.33
2007-06-13,4263.62
2007-06-14,4365.98
2007-06-15,4262.75
2007-06-18,4400.4
2007-06-19,4446.69
2007-06-20,4539.58
2007-06-21,4372.35
2007-06-22,4376.38
2007-06-25,4139.28
2007-06-26,3739.19
2007-06-27,3944.36
2007-06-28,4017.18
2007-06-29,3636.31
2007-07-02,3571.72
2007-07-03,3675.35
2007-07-04,3711.61
2007-07-05,3562.28
2007-07-06,3359.09
2007-07-09,3627.98
2007-07-10,3704.88
2007-07-11,3581.91
2007-07-12,3659.4
2007-07-13,3671.46
2007-07-16,3654.86
2007-07-17,3514.28
2007-07-18,3601.29
2007-07-19,3615.97
2007-07-20,3642.33
2007-07-23,3813.98
2007-07-24,4012.79
2007-07-25,3991.35
2007-07-26,4135.06
2007-07-27,4171.89
2007-07-30,4279.04
2007-07-31,4349.61
2007-08-01,4423.04
2007-08-02,4181.49
2007-08-03,4376.96
2007-08-06,4446.21
2007-08-07,4510.08
2007-08-08,4435.79
2007-08-09,4392.99
2007-08-10,4443.12
2007-08-13,4343.73
2007-08-14,4329.95
2007-08-15,4448.92
2007-08-16,4396.9
2007-08-17,4422.65
2007-08-20,4475.4
2007-08-21,4598.38
2007-08-22,4566.17
2007-08-23,4708.67
2007-08-24,4752.3
2007-08-27,4802.43
2007-08-28,4706.03
2007-08-29,4711.04
2007-08-30,4721.39
2007-08-31,4872.0
2007-09-03,4941.98
2007-09-04,5032.55
2007-09-05,4985.5
2007-09-06,5036.06
2007-09-07,5036.79
2007-09-10,4881.12
2007-09-11,5041.23
2007-09-12,4692.4
2007-09-13,4788.87
2007-09-14,4892.23
2007-09-17,4926.84
2007-09-18,5068.11
2007-09-19,5106.86
2007-09-20,5043.42
2007-09-21,5093.25
2007-09-24,5040.3
2007-09-25,5054.47
2007-09-26,5010.22
2007-09-27,4934.37
2007-09-28,5009.9
2007-10-08,5169.23
2007-10-09,5089.64
2007-10-10,5157.89
2007-10-11,5110.68
2007-10-12,5005.56
2007-10-15,4896.83
2007-10-16,4898.38
2007-10-17,4942.83
2007-10-18,4923.34
2007-10-19,4831.99
2007-10-22,4775.68
2007-10-23,4689.11
2007-10-24,4700.0
2007-10-25,4564.34
2007-10-26,4196.25
2007-10-29,4251.17
2007-10-30,4303.7
2007-10-31,4422.6
2007-11-01,4557.64
2007-11-02,4372.87
2007-11-05,4306.73
2007-11-06,4365.14
2007-11-07,4404.77
2007-11-08,4373.63
2007-11-09,4174.46
2007-11-12,4090.91
2007-11-13,4121.09
2007-11-14,4149.89
2007-11-15,4258.37
2007-11-16,4175.57
2007-11-19,4228.58
2007-11-20,4305.54
2007-11-21,4381.34
2007-11-22,4254.81
2007-11-23,4084.58
2007-11-26,4238.58
2007-11-27,4130.1
2007-11-28,4118.45
2007-11-29,4108.44
2007-11-30,4189.25
2007-12-03,4113.21
2007-12-04,4174.79
2007-12-05,4190.48
2007-12-06,4281.9
2007-12-07,4295.29
2007-12-10,4304.75
2007-12-11,4495.5
2007-12-12,4520.93
2007-12-13,4533.09
2007-12-14,4359.81
2007-12-17,4512.38
2007-12-18,4489.42
2007-12-19,4490.77
2007-12-20,4576.09
2007-12-21,4603.76
2007-12-24,4724.17
2007-12-25,4780.47
2007-12-26,4829.59
2007-12-27,4933.73
2007-12-28,4972.08
2008-01-02,4963.05
2008-01-03,5129.05
2008-01-04,5241.09
2008-01-07,5237.94
2008-01-08,5358.81
2008-01-09,5176.27
2008-01-10,5372.82
2008-01-11,5385.9
2008-01-14,5382.73
2008-01-15,5451.64
2008-01-16,5461.88
2008-01-17,5380.82
2008-01-18,5268.9
2008-01-21,5331.67
2008-01-22,4976.79
2008-01-23,4662.71
2008-01-24,4951.38
2008-01-25,5081.31
2008-01-28,5073.63
2008-01-29,4757.19
2008-01-30,4878.4
2008-01-31,4839.4
2008-02-01,4653.54
2008-02-04,4570.11
2008-02-05,4818.54
2008-02-13,4798.57
2008-02-14,4842.94
2008-02-15,4884.37
2008-02-18,4953.03
2008-02-19,5054.61
2008-02-20,5152.28
2008-02-21,5068.03
2008-02-22,5140.12
2008-02-25,5038.63
2008-02-26,4974.71
2008-02-27,4880.16
2008-02-28,4986.44
2008-02-29,4984.4
2008-03-03,5044.94
2008-03-04,5246.41
2008-03-05,5171.78
2008-03-06,5229.78
2008-03-07,5194.66
2008-03-10,5081.11
2008-03-11,4906.14
2008-03-12,5095.97
2008-03-13,4829.24
2008-03-14,4665.83
2008-03-17,4641.92
2008-03-18,4237.3
2008-03-19,4065.0
2008-03-20,4112.7
2008-03-21,4347.27
2008-03-24,4459.51
2008-03-25,4233.95
2008-03-26,4383.73
2008-03-27,4298.39
2008-03-28,4072.04
2008-03-31,4129.93
2008-04-01,4024.44
2008-04-02,3725.19
2008-04-03,3469.78
2008-04-07,3544.31
2008-04-08,3832.92
2008-04-09,3887.99
2008-04-10,3639.61
2008-04-11,3831.04
2008-04-14,3778.69
2008-04-15,3588.23
2008-04-16,3717.13
2008-04-17,3632.82
2008-04-18,3483.85
2008-04-21,3578.8
2008-04-22,3264.66
2008-04-23,3238.46
2008-04-24,3692.55
2008-04-25,3716.51
2008-04-28,3696.93
2008-04-29,3714.79
2008-04-30,3771.19
2008-05-05,3943.2
2008-05-06,4015.55
2008-05-07,4001.59
2008-05-08,3805.33
2008-05-09,4014.17
2008-05-12,3926.05
2008-05-13,3944.54
2008-05-14,4076.88
2008-05-15,4186.75
2008-05-16,4126.65
2008-05-19,4059.28
2008-05-20,4070.79
2008-05-21,3757.06
2008-05-22,3866.7
2008-05-23,3857.22
2008-05-26,3804.3
2008-05-27,3712.76
2008-05-28,3749.6
2008-05-29,3839.54
2008-05-30,3744.25
2008-06-02,3747.59
2008-06-03,3789.03
2008-06-04,3759.88
2008-06-05,3690.86
2008-06-06,3662.05
2008-06-10,3487.05
2008-06-11,3250.44
2008-06-12,3209.92
2008-06-13,3202.26
2008-06-16,3041.7
2008-06-17,2974.09
2008-06-18,2767.8
2008-06-19,2927.16
2008-06-20,2718.78
2008-06-23,2726.45
2008-06-24,2708.78
2008-06-25,2805.59
2008-06-26,2965.46
2008-06-27,2902.01
2008-06-30,2762.34
2008-07-01,2819.53
2008-07-02,2768.72
2008-07-03,2776.92
2008-07-04,2931.84
2008-07-07,2948.69
2008-07-08,3101.29
2008-07-09,3148.61
2008-07-10,3186.59
2008-07-11,3133.69
2008-07-14,3111.58
2008-07-15,3208.55
2008-07-16,3072.41
2008-07-17,2991.35
2008-07-18,2935.65
2008-07-21,3002.46
2008-07-22,3138.76
2008-07-23,3161.21
2008-07-24,3137.44
2008-07-25,3167.9
2008-07-28,3190.28
2008-07-29,3179.78
2008-07-30,3184.23
2008-07-31,3139.78
2008-08-01,3001.0
2008-08-04,3044.14
2008-08-05,2988.34
2008-08-06,2913.87
2008-08-07,2899.84
2008-08-08,2924.93
2008-08-11,2699.08
2008-08-12,2467.68
2008-08-13,2454.89
2008-08-14,2458.8
2008-08-15,2478.16
2008-08-18,2479.39
2008-08-19,2255.72
2008-08-20,2316.68
2008-08-21,2484.82
2008-08-22,2412.88
2008-08-25,2379.21
2008-08-26,2347.81
2008-08-27,2230.15
2008-08-28,2232.71
2008-08-29,2242.16
2008-09-01,2290.41
2008-09-02,2224.8
2008-09-03,2246.73
2008-09-04,2233.11
2008-09-05,2193.56
2008-09-08,2146.75
2008-09-09,2044.3
2008-09-10,2044.03
2008-09-11,2068.18
2008-09-12,2032.35
2008-09-16,2036.38
2008-09-17,1988.78
2008-09-18,1915.32
2008-09-19,2072.61
2008-09-22,2213.53
2008-09-23,2108.51
2008-09-24,2006.01
2008-09-25,2091.39
2008-09-26,2144.52
2008-10-06,2092.35
2008-10-07,1994.02
2008-10-08,2005.91
2008-10-09,2034.55
2008-10-10,1901.03
2008-10-13,1814.54
2008-10-14,1932.08
2008-10-15,1801.39
2008-10-16,1741.12
2008-10-17,1717.58
2008-10-20,1725.56
2008-10-21,1793.66
2008-10-22,1765.61
2008-10-23,1716.3
2008-10-24,1764.81
2008-10-27,1711.82
2008-10-28,1570.99
2008-10-29,1662.04
2008-10-30,1585.52
2008-10-31,1590.45
2008-11-03,1553.88
2008-11-04,1533.75
2008-11-05,1519.8
2008-11-06,1530.03
2008-11-07,1512.98
2008-11-10,1585.29
2008-11-11,1671.24
2008-11-12,1648.08
2008-11-13,1686.07
2008-11-14,1802.25
2008-11-17,1864.31
2008-11-18,1949.21
2008-11-19,1803.41
2008-11-20,1916.87
2008-11-21,1890.98
2008-11-24,1920.55
2008-11-25,1869.02
2008-11-26,1825.34
2008-11-27,1961.97
2008-11-28,1845.3
2008-12-01,1836.42
2008-12-02,1878.35
2008-12-03,1972.4
2008-12-04,2062.64
2008-12-05,2024.41
2008-12-08,2128.68
2008-12-09,2196.03
2008-12-10,2123.04
2008-12-11,2195.48
2008-12-12,2107.48
2008-12-15,2063.91
2008-12-16,2058.67
2008-12-17,2117.65
2008-12-18,2135.68
2008-12-19,2175.76
2008-12-22,2196.39
2008-12-23,2197.79
2008-12-24,2020.96
2008-12-25,2015.96
2008-12-26,2006.13
2008-12-29,1977.21
2008-12-30,1983.46
2008-12-31,1973.41
2009-01-05,1969.63
2009-01-06,2016.87
2009-01-07,2092.74
2009-01-08,2069.22
2009-01-09,2050.32
2009-01-12,2105.15
2009-01-13,2116.11
2009-01-14,2078.45
2009-01-15,2143.05
2009-01-16,2192.03
2009-01-19,2209.13
2009-01-20,2188.61
2009-01-21,2187.18
2009-01-22,2232.81
2009-01-23,2253.32
2009-02-02,2258.51
2009-02-03,2307.89
2009-02-04,2380.62
2009-02-05,2421.36
2009-02-06,2390.24
2009-02-09,2528.8
2009-02-10,2564.75
2009-02-11,2609.01
2009-02-12,2666.49
2009-02-13,2714.64
2009-02-16,2833.29
2009-02-17,2844.22
2009-02-18,2676.81
2009-02-19,2661.6
2009-02-20,2694.78
2009-02-23,2769.63
2009-02-24,2838.24
2009-02-25,2780.33
2009-02-26,2769.24
2009-02-27,2528.6
2009-03-02,2385.84
2009-03-03,2416.11
2009-03-04,2508.27
2009-03-05,2680.32
2009-03-06,2621.23
2009-03-09,2661.95
2009-03-10,2505.93
2009-03-11,2646.61
2009-03-12,2572.39
2009-03-13,2606.88
2009-03-16,2563.02
2009-03-17,2608.23
2009-03-18,2711.17
2009-03-19,2737.38
2009-03-20,2799.79
2009-03-23,2784.89
2009-03-24,2871.44
2009-03-25,2849.92
2009-03-26,2784.89
2009-03-27,2871.39
2009-03-30,2880.53
2009-03-31,2825.93
2009-04-01,2924.39
2009-04-02,2972.74
2009-04-03,2983.22
2009-04-07,2941.39
2009-04-08,2959.81
2009-04-09,2862.11
2009-04-10,2932.01
2009-04-13,3030.7
2009-04-14,3047.77
2009-04-15,3084.04
2009-04-16,3151.0
2009-04-17,3152.36
2009-04-20,3111.47
2009-04-21,3173.53
2009-04-22,3219.34
2009-04-23,3013.09
2009-04-24,3070.35
2009-04-27,3034.24
2009-04-28,2900.09
2009-04-29,2963.21
2009-04-30,3051.14
2009-05-04,3096.39
2009-05-05,3208.27
2009-05-06,3215.6
2009-05-07,3278.99
2009-05-08,3227.22
2009-05-11,3269.02
2009-05-12,3105.86
2009-05-13,3215.97
2009-05-14,3211.21
2009-05-15,3255.45
2009-05-18,3265.0
2009-05-19,3313.91
2009-05-20,3328.12
2009-05-21,3288.24
2009-05-22,3235.41
2009-05-25,3176.16
2009-05-26,3274.63
2009-05-27,3287.99
2009-06-01,3302.0
2009-06-02,3346.07
2009-06-03,3351.78
2009-06-04,3373.38
2009-06-05,3379.92
2009-06-08,3355.91
2009-06-09,3347.86
2009-06-10,3373.03
2009-06-11,3399.55
2009-06-12,3376.59
2009-06-15,3303.74
2009-06-16,3330.63
2009-06-17,3346.65
2009-06-18,3410.63
2009-06-19,3433.2
2009-06-22,3451.87
2009-06-23,3365.24
2009-06-24,3394.77
2009-06-25,3435.0
2009-06-26,3433.73
2009-06-29,3451.78
2009-06-30,3483.58
2009-07-01,3446.45
2009-07-02,3516.31
2009-07-03,3519.7
2009-07-06,3593.62
2009-07-07,3588.67
2009-07-08,3567.59
2009-07-09,3637.39
2009-07-10,3706.56
2009-07-13,3711.45
2009-07-14,3762.32
2009-07-15,3824.33
2009-07-16,3860.68
2009-07-17,3827.25
2009-07-20,3863.47
2009-07-21,3922.11
2009-07-22,3817.86
2009-07-23,3900.01
2009-07-24,3945.24
2009-07-27,3918.27
2009-07-28,3974.01
2009-07-29,4013.03
2009-07-30,3773.15
2009-07-31,3826.19
2009-08-03,3944.7
2009-08-04,4024.68
2009-08-05,4065.43
2009-08-06,4040.22
2009-08-07,4008.23
2009-08-10,3935.04
2009-08-11,3946.15
2009-08-12,3944.34
2009-08-13,3772.67
2009-08-14,3780.39
2009-08-17,3558.32
2009-08-18,3326.87
2009-08-19,3427.1
2009-08-20,3247.21
2009-08-21,3366.46
2009-08-24,3472.49
2009-08-25,3523.81
2009-08-26,3466.22
2009-08-27,3585.37
2009-08-28,3615.07
2009-08-31,3477.12
2009-09-01,3242.93
2009-09-02,3229.02
2009-09-03,3266.18
2009-09-04,3422.95
2009-09-07,3503.0
2009-09-08,3505.44
2009-09-09,3598.01
2009-09-10,3598.27
2009-09-11,3567.62
2009-09-14,3653.47
2009-09-15,3742.45
2009-09-16,3764.57
2009-09-17,3785.25
2009-09-18,3879.1
2009-09-21,3704.17
2009-09-22,3793.79
2009-09-23,3693.03
2009-09-24,3572.48
2009-09-25,3555.47
2009-09-28,3546.34
2009-09-29,3430.29
2009-09-30,3396.93
2009-10-09,3456.08
2009-10-12,3586.04
2009-10-13,3591.61
2009-10-14,3668.37
2009-10-15,3711.1
2009-10-16,3712.92
2009-10-19,3719.53
2009-10-20,3827.63
2009-10-21,3859.51
2009-10-22,3827.18
2009-10-23,3858.45
2009-10-26,3914.61
2009-10-27,3884.56
2009-10-28,3794.99
2009-10-29,3786.73
2009-10-30,3823.8
2009-11-02,3754.94
2009-11-03,3970.45
2009-11-04,4057.02
2009-11-05,4082.87
2009-11-06,4147.83
2009-11-09,4148.43
2009-11-10,4193.66
2009-11-11,4172.66
2009-11-12,4203.62
2009-11-13,4200.67
2009-11-16,4295.72
2009-11-17,4381.99
2009-11-18,4386.13
2009-11-19,4412.1
2009-11-20,4462.58
2009-11-23,4516.28
2009-11-24,4607.03
2009-11-25,4333.7
2009-11-26,4519.13
2009-11-27,4262.57
2009-11-30,4251.96
2009-12-01,4405.73
2009-12-02,4547.98
2009-12-03,4582.26
2009-12-04,4614.68
2009-12-07,4508.63
2009-12-08,4584.16
2009-12-09,4524.62
2009-12-10,4517.7
2009-12-11,4546.61
2009-12-14,4533.36
2009-12-15,4507.16
2009-12-16,4509.82
2009-12-17,4506.37
2009-12-18,4318.06
2009-12-21,4195.12
2009-12-22,4260.74
2009-12-23,4132.15
2009-12-24,4213.82
2009-12-25,4342.35
2009-12-28,4388.78
2009-12-29,4451.93
2009-12-30,4459.72
2009-12-31,4444.25
2010-01-04,4508.93
2010-01-05,4513.4
2010-01-06,4553.37
2010-01-07,4540.01
2010-01-08,4439.21
2010-01-11,4549.32
2010-01-12,4535.3
2010-01-13,4544.43
2010-01-14,4598.41
2010-01-15,4720.22
2010-01-18,4744.33
2010-01-19,4835.83
2010-01-20,4830.42
2010-01-21,4646.62
2010-01-22,4613.19
2010-01-25,4515.13
2010-01-26,4467.52
2010-01-27,4290.74
2010-01-28,4266.06
2010-01-29,4316.24
2010-02-01,4366.49
2010-02-02,4344.04
2010-02-03,4299.97
2010-02-04,4342.68
2010-02-05,4312.55
2010-02-08,4299.25
2010-02-09,4300.32
2010-02-10,4333.85
2010-02-11,4367.72
2010-02-12,4365.62
2010-02-22,4412.55
2010-02-23,4414.05
2010-02-24,4438.4
2010-02-25,4565.74
2010-02-26,4618.64
2010-03-01,4635.95
2010-03-02,4692.61
2010-03-03,4690.44
2010-03-04,4763.64
2010-03-05,4590.89
