,创业板
2015-05-18,3178.37
2015-05-19,3310.09
2015-05-20,3339.17
2015-05-21,3421.61
2015-05-22,3594.59
2015-05-25,3415.67
2015-05-26,3471.8
2015-05-27,3638.21
2015-05-28,3618.34
2015-05-29,3444.06
2015-06-01,3580.08
2015-06-02,3757.1
2015-06-03,3949.28
2015-06-04,3991.8
2015-06-05,3994.44
2015-06-08,3862.8
2015-06-09,3664.37
2015-06-10,3695.06
2015-06-11,3843.98
2015-06-12,3889.16
2015-06-15,3919.36
2015-06-16,3636.79
2015-06-17,3586.37
2015-06-18,3734.91
2015-06-19,3408.53
2015-06-23,3314.89
2015-06-24,3425.57
2015-06-25,3403.63
2015-06-26,3078.4
2015-06-29,2943.5
2015-06-30,2566.02
2015-07-01,2842.17
2015-07-02,2756.25
2015-07-03,2559.03
2015-07-06,2795.67
2015-07-07,2398.1
2015-07-08,2304.76
2015-07-09,2338.11
2015-07-10,2487.39
2015-07-13,2612.77
2015-07-14,2725.04
2015-07-15,2750.66
2015-07-16,2526.65
2015-07-17,2651.44
2015-07-20,2820.72
2015-07-21,2802.02
2015-07-22,2882.06
2015-07-23,2896.25
2015-07-24,2976.94
2015-07-27,2822.37
2015-07-28,2546.41
2015-07-29,2617.94
2015-07-30,2671.46
2015-07-31,2507.26
2015-08-03,2475.33
2015-08-04,2396.41
2015-08-05,2542.27
2015-08-06,2441.96
2015-08-07,2509.96
2015-08-10,2606.74
2015-08-11,2705.04
2015-08-12,2658.84
2015-08-13,2608.74
2015-08-14,2713.78
2015-08-17,2665.37
2015-08-18,2674.42
2015-08-19,2427.94
2015-08-20,2556.77
2015-08-21,2452.62
2015-08-24,2222.54
2015-08-25,1996.04
2015-08-26,1975.92
2015-08-27,1924.78
2015-08-28,1990.35
2015-08-31,2056.29
2015-09-01,1959.46
2015-09-02,1787.71
2015-09-07,1882.86
2015-09-08,1875.67
2015-09-09,2023.31
2015-09-10,2030.03
2015-09-11,2039.01
2015-09-14,2068.2
2015-09-15,1843.23
2015-09-16,1813.73
2015-09-17,1943.29
2015-09-18,1948.12
2015-09-21,1950.33
2015-09-22,2082.34
2015-09-23,2039.49
2015-09-24,2090.56
2015-09-25,2091.86
2015-09-28,2024.89
2015-09-29,2089.54
2015-09-30,2111.99
2015-10-08,2153.12
2015-10-09,2190.84
2015-10-12,2233.61
2015-10-13,2297.93
2015-10-14,2330.08
2015-10-15,2300.62
2015-10-16,2424.62
2015-10-19,2465.11
2015-10-20,2430.18
2015-10-21,2504.78
2015-10-22,2355.16
2015-10-23,2488.31
2015-10-26,2570.13
2015-10-27,2497.16
2015-10-28,2551.7
2015-10-29,2504.85
2015-10-30,2475.23
2015-11-02,2416.1
2015-11-03,2444.05
2015-11-04,2451.23
2015-11-05,2587.82
2015-11-06,2571.66
2015-11-09,2653.31
2015-11-10,2710.9
2015-11-11,2738.58
2015-11-12,2818.57
2015-11-13,2751.39
2015-11-16,2656.57
2015-11-17,2834.98
2015-11-18,2727.61
2015-11-19,2678.36
2015-11-20,2783.04
2015-11-23,2797.12
2015-11-24,2767.72
2015-11-25,2813.51
2015-11-26,2911.85
2015-11-27,2819.36
2015-11-30,2658.97
2015-12-01,2669.3
2015-12-02,2653.24
2015-12-03,2622.49
2015-12-04,2702.56
2015-12-07,2699.34
2015-12-08,2723.62
2015-12-09,2677.59
2015-12-10,2665.28
2015-12-11,2686.31
2015-12-14,2642.82
2015-12-15,2718.25
2015-12-16,2760.26
2015-12-17,2784.97
2015-12-18,2836.92
2015-12-21,2825.31
2015-12-22,2836.96
2015-12-23,2845.43
2015-12-24,2775.98
2015-12-25,2807.51
2015-12-28,2809.52
2015-12-29,2732.55
2015-12-30,2758.25
2015-12-31,2780.54
2016-01-04,2706.28
2016-01-05,2353.23
2016-01-06,2433.36
2016-01-07,2415.33
2016-01-08,2297.59
2016-01-11,2188.19
2016-01-12,2117.25
2016-01-13,2160.32
2016-01-14,1991.23
2016-01-15,2160.17
2016-01-18,2074.86
2016-01-19,2170.1
2016-01-20,2222.6
2016-01-21,2173.32
2016-01-22,2140.28
2016-01-25,2165.73
2016-01-26,2132.22
2016-01-27,1997.32
2016-01-28,1969.31
2016-01-29,1908.26
2016-02-01,1989.21
2016-02-02,1996.59
2016-02-03,2049.32
2016-02-04,2095.62
2016-02-05,2127.35
2016-02-15,2029.56
2016-02-16,2128.06
2016-02-17,2197.93
2016-02-18,2230.8
2016-02-19,2186.02
2016-02-22,2235.17
2016-02-23,2245.75
2016-02-24,2212.59
2016-02-25,2198.93
2016-02-26,2045.51
2016-02-29,2000.57
2016-03-01,1881.32
2016-03-02,1930.84
2016-03-03,2014.18
2016-03-04,1994.06
2016-03-07,1935.09
2016-03-08,1944.65
2016-03-09,1962.28
2016-03-10,1968.77
2016-03-11,1911.33
2016-03-14,1962.11
2016-03-15,2016.81
2016-03-16,2029.92
2016-03-17,1986.14
2016-03-18,2102.19
2016-03-21,2214.91
2016-03-22,2201.19
2016-03-23,2214.87
2016-03-24,2234.22
2016-03-25,2209.26
2016-03-28,2233.13
2016-03-29,2190.88
2016-03-30,2172.74
2016-03-31,2256.43
2016-04-01,2223.38
2016-04-05,2207.46
2016-04-06,2274.77
2016-04-07,2310.92
2016-04-08,2230.95
2016-04-11,2255.07
2016-04-12,2283.21
2016-04-13,2278.52
2016-04-14,2310.6
2016-04-15,2328.31
2016-04-18,2288.42
2016-04-19,2278.31
2016-04-20,2279.76
2016-04-21,2135.93
2016-04-22,2093.78
2016-04-25,2128.66
2016-04-26,2123.87
2016-04-27,2162.76
2016-04-28,2149.1
2016-04-29,2141.58
2016-05-03,2138.96
2016-05-04,2210.13
2016-05-05,2208.4
2016-05-06,2226.44
2016-05-09,2107.33
2016-05-10,2051.38
2016-05-11,2067.69
2016-05-12,2006.26
2016-05-13,2030.94
2016-05-16,2017.84
2016-05-17,2059.52
2016-05-18,2062.81
2016-05-19,2023.96
2016-05-20,2018.38
2016-05-23,2073.0
2016-05-24,2094.21
2016-05-25,2091.97
2016-05-26,2060.43
2016-05-27,2076.3
2016-05-30,2054.62
2016-05-31,2061.84
2016-06-01,2164.73
2016-06-02,2163.59
2016-06-03,2176.36
2016-06-06,2212.46
2016-06-07,2202.04
2016-06-08,2191.27
2016-06-13,2150.39
2016-06-14,2045.21
2016-06-15,2033.6
2016-06-16,2124.16
2016-06-17,2109.57
2016-06-20,2117.99
2016-06-21,2135.46
2016-06-22,2085.98
2016-06-23,2144.58
2016-06-24,2131.15
2016-06-27,2111.1
2016-06-28,2181.41
2016-06-29,2228.51
2016-06-30,2213.6
2016-07-01,2231.18
2016-07-04,2195.62
2016-07-05,2253.69
2016-07-06,2239.76
2016-07-07,2240.9
2016-07-08,2231.97
2016-07-11,2242.26
2016-07-12,2218.02
2016-07-13,2258.26
2016-07-14,2282.16
2016-07-15,2289.1
2016-07-18,2257.42
2016-07-19,2249.74
2016-07-20,2272.64
2016-07-21,2266.08
2016-07-22,2262.1
2016-07-25,2245.86
2016-07-26,2245.94
2016-07-27,2282.07
2016-07-28,2150.32
2016-07-29,2144.27
2016-08-01,2113.67
2016-08-02,2096.55
2016-08-03,2110.23
2016-08-04,2107.62
2016-08-05,2128.74
2016-08-08,2102.24
2016-08-09,2128.64
2016-08-10,2155.39
2016-08-11,2134.6
2016-08-12,2098.77
2016-08-15,2126.79
2016-08-16,2195.02
2016-08-17,2200.24
2016-08-18,2204.95
2016-08-19,2200.68
2016-08-22,2205.58
2016-08-23,2168.34
2016-08-24,2178.53
2016-08-25,2179.01
2016-08-26,2186.0
2016-08-29,2187.72
2016-08-30,2197.49
2016-08-31,2194.61
2016-09-01,2192.94
2016-09-02,2176.39
2016-09-05,2178.63
2016-09-06,2183.23
2016-09-07,2223.02
2016-09-08,2211.39
2016-09-09,2223.58
2016-09-12,2163.45
2016-09-13,2157.95
2016-09-14,2137.4
2016-09-19,2149.37
2016-09-20,2164.42
2016-09-21,2158.06
2016-09-22,2174.3
2016-09-23,2171.63
2016-09-26,2154.4
2016-09-27,2118.95
2016-09-28,2143.72
2016-09-29,2141.34
2016-09-30,2144.47
2016-10-10,2165.85
2016-10-11,2207.43
2016-10-12,2202.36
2016-10-13,2211.76
2016-10-14,2203.87
2016-10-17,2199.18
2016-10-18,2164.6
2016-10-19,2200.53
2016-10-20,2187.41
2016-10-21,2196.85
2016-10-24,2184.11
2016-10-25,2202.79
2016-10-26,2203.48
2016-10-27,2182.91
2016-10-28,2182.56
2016-10-31,2158.57
2016-11-01,2160.39
2016-11-02,2170.81
2016-11-03,2137.13
2016-11-04,2151.92
2016-11-07,2141.3
2016-11-08,2138.45
2016-11-09,2150.62
2016-11-10,2143.56
2016-11-11,2143.58
2016-11-14,2146.83
2016-11-15,2161.57
2016-11-16,2187.5
2016-11-17,2176.12
2016-11-18,2164.71
2016-11-21,2156.46
2016-11-22,2156.52
2016-11-23,2182.1
2016-11-24,2159.61
2016-11-25,2145.97
2016-11-28,2172.97
2016-11-29,2161.78
2016-11-30,2157.54
2016-12-01,2181.73
2016-12-02,2180.39
2016-12-05,2129.25
2016-12-06,2149.75
2016-12-07,2123.55
2016-12-08,2135.79
2016-12-09,2114.45
2016-12-12,2095.58
2016-12-13,1982.08
2016-12-14,1982.98
2016-12-15,1957.71
2016-12-16,1977.86
2016-12-19,1995.0
2016-12-20,1981.69
2016-12-21,1987.76
2016-12-22,1993.04
2016-12-23,1987.73
2016-12-26,1959.19
2016-12-27,1972.51
2016-12-28,1968.15
2016-12-29,1956.72
2016-12-30,1961.22
2017-01-03,1965.04
2017-01-04,1963.02
2017-01-05,1990.7
2017-01-06,1980.84
2017-01-09,1962.2
2017-01-10,1960.1
2017-01-11,1947.42
2017-01-12,1935.52
2017-01-13,1930.11
2017-01-16,1897.45
2017-01-17,1824.1
2017-01-18,1860.24
2017-01-19,1842.66
2017-01-20,1844.37
2017-01-23,1879.97
2017-01-24,1885.24
2017-01-25,1857.32
2017-01-26,1872.14
2017-02-03,1886.97
2017-02-06,1877.14
2017-02-07,1897.87
2017-02-08,1887.34
2017-02-09,1903.67
2017-02-10,1913.23
2017-02-13,1902.46
2017-02-14,1914.14
2017-02-15,1911.04
2017-02-16,1891.87
2017-02-17,1896.7
2017-02-20,1884.99
2017-02-21,1896.86
2017-02-22,1921.55
2017-02-23,1919.24
2017-02-24,1925.1
2017-02-27,1937.56
2017-02-28,1926.14
2017-03-01,1925.7
2017-03-02,1936.08
2017-03-03,1916.2
2017-03-06,1931.62
2017-03-07,1967.18
2017-03-08,1976.85
2017-03-09,1962.64
2017-03-10,1952.5
2017-03-13,1948.52
2017-03-14,1967.47
2017-03-15,1951.71
2017-03-16,1959.05
2017-03-17,1968.15
2017-03-20,1948.6
2017-03-21,1953.56
2017-03-22,1952.8
2017-03-23,1951.87
2017-03-24,1948.27
2017-03-27,1964.62
2017-03-28,1946.33
2017-03-29,1945.14
2017-03-30,1924.51
2017-03-31,1895.81
2017-04-05,1914.91
2017-04-06,1947.09
2017-04-07,1942.11
2017-04-10,1940.3
2017-04-11,1907.1
2017-04-12,1913.78
2017-04-13,1896.49
2017-04-14,1910.99
2017-04-17,1880.77
2017-04-18,1867.58
2017-04-19,1841.6
2017-04-20,1843.97
2017-04-21,1849.28
2017-04-24,1832.82
2017-04-25,1809.56
2017-04-26,1812.86
2017-04-27,1815.11
2017-04-28,1838.74
2017-05-02,1849.22
2017-05-03,1848.71
2017-05-04,1838.71
2017-05-05,1832.68
2017-05-08,1814.1
2017-05-09,1780.52
2017-05-10,1801.78
2017-05-11,1761.47
2017-05-12,1768.3
2017-05-15,1778.18
2017-05-16,1774.39
2017-05-17,1812.71
2017-05-18,1807.18
2017-05-19,1812.73
2017-05-22,1798.56
2017-05-23,1784.53
2017-05-24,1749.16
2017-05-25,1770.65
2017-05-26,1769.12
2017-05-31,1777.65
2017-06-01,1757.8
2017-06-02,1721.4
2017-06-05,1747.53
2017-06-06,1759.29
2017-06-07,1764.96
2017-06-08,1798.69
2017-06-09,1793.65
2017-06-12,1787.56
2017-06-13,1773.01
2017-06-14,1794.04
2017-06-15,1788.81
2017-06-16,1816.16
2017-06-19,1809.51
2017-06-20,1818.69
2017-06-21,1827.89
2017-06-22,1821.84
2017-06-23,1794.5
2017-06-26,1805.88
2017-06-27,1821.37
2017-06-28,1817.43
2017-06-29,1808.29
2017-06-30,1808.08
2017-07-03,1818.2
2017-07-04,1833.89
2017-07-05,1827.26
2017-07-06,1835.81
2017-07-07,1833.88
2017-07-10,1831.37
2017-07-11,1799.52
2017-07-12,1779.9
2017-07-13,1784.26
2017-07-14,1771.33
2017-07-17,1730.7
2017-07-18,1646.64
2017-07-19,1663.16
2017-07-20,1684.26
2017-07-21,1688.79
2017-07-24,1685.71
2017-07-25,1686.57
2017-07-26,1689.48
2017-07-27,1678.87
2017-07-28,1740.54
2017-07-31,1731.92
2017-08-01,1735.91
2017-08-02,1740.39
2017-08-03,1723.03
2017-08-04,1731.03
2017-08-07,1722.24
2017-08-08,1731.73
2017-08-09,1756.5
2017-08-10,1761.43
2017-08-11,1742.0
2017-08-14,1745.01
2017-08-15,1796.24
2017-08-16,1797.05
2017-08-17,1819.43
2017-08-18,1822.07
2017-08-21,1823.37
2017-08-22,1829.4
2017-08-23,1813.43
2017-08-24,1807.85
2017-08-25,1794.7
2017-08-28,1815.84
2017-08-29,1842.15
2017-08-30,1830.7
2017-08-31,1841.0
2017-09-01,1850.02
2017-09-04,1863.02
2017-09-05,1881.67
2017-09-06,1880.7
2017-09-07,1904.54
2017-09-08,1888.4
2017-09-11,1883.65
2017-09-12,1897.52
2017-09-13,1884.54
2017-09-14,1887.36
2017-09-15,1877.17
2017-09-18,1874.45
2017-09-19,1896.62
2017-09-20,1878.57
2017-09-21,1892.95
2017-09-22,1869.11
2017-09-25,1864.86
2017-09-26,1840.48
2017-09-27,1840.17
2017-09-28,1853.38
2017-09-29,1858.06
2017-10-09,1889.89
2017-10-10,1890.66
2017-10-11,1918.35
2017-10-12,1900.87
2017-10-13,1901.18
2017-10-16,1920.94
2017-10-17,1876.69
2017-10-18,1878.29
2017-10-19,1865.93
2017-10-20,1858.62
2017-10-23,1881.41
2017-10-24,1895.44
2017-10-25,1898.63
2017-10-26,1911.85
2017-10-27,1909.57
2017-10-30,1894.86
2017-10-31,1855.94
2017-11-01,1867.99
2017-11-02,1869.72
2017-11-03,1843.8
2017-11-06,1831.9
2017-11-07,1849.32
2017-11-08,1858.64
2017-11-09,1864.25
2017-11-10,1882.72
2017-11-13,1904.58
2017-11-14,1908.04
2017-11-15,1892.65
2017-11-16,1865.72
2017-11-17,1879.43
2017-11-20,1819.17
2017-11-21,1856.73
2017-11-22,1854.58
2017-11-23,1848.22
2017-11-24,1789.51
2017-11-27,1781.22
2017-11-28,1761.52
2017-11-29,1793.28
2017-11-30,1783.23
2017-12-01,1772.04
2017-12-04,1803.03
2017-12-05,1794.7
2017-12-06,1755.77
2017-12-07,1780.97
2017-12-08,1776.26
2017-12-11,1800.13
2017-12-12,1818.41
2017-12-13,1795.47
2017-12-14,1804.19
2017-12-15,1793.24
2017-12-18,1784.41
2017-12-19,1781.81
2017-12-20,1798.36
2017-12-21,1776.45
2017-12-22,1788.66
2017-12-25,1778.96
2017-12-26,1755.14
2017-12-27,1756.04
2017-12-28,1742.47
2017-12-29,1745.95
2018-01-02,1759.02
2018-01-03,1770.03
2018-01-04,1790.65
2018-01-05,1797.26
2018-01-08,1801.18
2018-01-09,1803.36
2018-01-10,1803.6
2018-01-11,1787.38
2018-01-12,1800.89
2018-01-15,1778.79
2018-01-16,1729.56
2018-01-17,1722.45
2018-01-18,1735.46
2018-01-19,1735.03
2018-01-22,1726.32
2018-01-23,1767.33
2018-01-24,1763.69
2018-01-25,1811.11
2018-01-26,1809.13
2018-01-29,1811.54
2018-01-30,1794.33
2018-01-31,1766.77
2018-02-01,1735.66
2018-02-02,1683.18
2018-02-05,1678.19
2018-02-06,1653.45
2018-02-07,1632.87
2018-02-08,1608.73
2018-02-09,1598.48
2018-02-12,1604.56
2018-02-13,1657.13
2018-02-14,1649.57
2018-02-22,1661.56
2018-02-23,1674.62
2018-02-26,1683.15
2018-02-27,1729.94
2018-02-28,1730.15
2018-03-01,1744.34
2018-03-02,1777.46
2018-03-05,1780.82
2018-03-06,1798.03
2018-03-07,1795.17
2018-03-08,1783.1
2018-03-09,1794.25
2018-03-12,1872.03
2018-03-13,1879.63
2018-03-14,1863.57
2018-03-15,1833.77
2018-03-16,1847.18
2018-03-19,1822.6
2018-03-20,1828.01
2018-03-21,1866.81
2018-03-22,1830.56
2018-03-23,1751.74
2018-03-26,1704.35
2018-03-27,1799.15
2018-03-28,1819.66
2018-03-29,1843.44
2018-03-30,1850.2
2018-04-02,1911.57
2018-04-03,1869.87
2018-04-04,1880.33
2018-04-09,1830.88
2018-04-10,1838.88
2018-04-11,1840.09
2018-04-12,1830.91
2018-04-13,1840.87
2018-04-16,1818.25
2018-04-17,1843.75
2018-04-18,1793.83
2018-04-19,1815.45
2018-04-20,1813.75
2018-04-23,1784.15
2018-04-24,1753.64
2018-04-25,1798.0
2018-04-26,1818.69
2018-04-27,1790.3
2018-05-02,1814.63
2018-05-03,1797.12
2018-05-04,1821.02
2018-05-07,1819.67
2018-05-08,1852.69
2018-05-09,1853.83
2018-05-10,1857.99
2018-05-11,1866.93
2018-05-14,1835.7
2018-05-15,1830.84
2018-05-16,1850.01
2018-05-17,1845.28
2018-05-18,1829.06
2018-05-21,1845.76
2018-05-22,1860.63
2018-05-23,1869.5
2018-05-24,1847.81
2018-05-25,1835.41
2018-05-28,1804.78
2018-05-29,1795.72
2018-05-30,1744.24
2018-05-31,1741.33
2018-06-01,1734.35
2018-06-04,1709.57
2018-06-05,1702.37
2018-06-06,1744.17
2018-06-07,1747.93
2018-06-08,1726.3
2018-06-11,1707.14
2018-06-12,1692.67
2018-06-13,1711.53
2018-06-14,1682.84
2018-06-15,1673.9
2018-06-19,1612.9
2018-06-20,1540.61
2018-06-21,1562.37
2018-06-22,1514.04
2018-06-25,1563.74
2018-06-26,1518.5
2018-06-27,1564.29
2018-06-28,1544.65
2018-06-29,1547.15
2018-07-02,1605.21
2018-07-03,1589.5
2018-07-04,1595.89
2018-07-05,1560.98
2018-07-06,1532.05
2018-07-09,1546.01
2018-07-10,1583.74
2018-07-11,1562.59
2018-07-12,1563.79
2018-07-13,1612.19
2018-07-16,1614.56
2018-07-17,1615.84
2018-07-18,1622.29
2018-07-19,1607.93
2018-07-20,1589.31
2018-07-23,1592.24
2018-07-24,1615.72
2018-07-25,1629.13
2018-07-26,1631.46
2018-07-27,1601.27
2018-07-30,1593.6
2018-07-31,1557.6
2018-08-01,1568.12
2018-08-02,1538.28
2018-08-03,1512.57
2018-08-06,1471.36
2018-08-07,1445.62
2018-08-08,1475.32
2018-08-09,1443.87
2018-08-10,1496.1
2018-08-13,1494.31
2018-08-14,1530.45
2018-08-15,1518.28
2018-08-16,1458.39
2018-08-17,1475.89
2018-08-20,1428.26
2018-08-21,1435.36
2018-08-22,1454.71
2018-08-23,1439.66
2018-08-24,1450.95
2018-08-27,1455.66
2018-08-28,1495.9
2018-08-29,1491.78
2018-08-30,1479.85
2018-08-31,1450.47
2018-09-03,1433.63
2018-09-04,1442.27
2018-09-05,1450.39
2018-09-06,1424.46
2018-09-07,1426.98
2018-09-10,1424.01
2018-09-11,1389.54
2018-09-12,1394.16
2018-09-13,1401.96
2018-09-14,1394.09
2018-09-17,1360.72
2018-09-18,1348.11
2018-09-19,1375.21
2018-09-20,1391.25
2018-09-21,1393.67
2018-09-25,1401.86
2018-09-26,1409.02
2018-09-27,1418.37
2018-09-28,1403.96
2018-10-08,1380.65
2018-10-09,1357.97
2018-10-10,1350.68
2018-10-11,1299.17
2018-10-12,1253.92
2018-10-15,1268.88
2018-10-16,1249.56
2018-10-17,1231.0
2018-10-18,1220.29
2018-10-19,1186.49
2018-10-22,1270.5
2018-10-23,1313.68
2018-10-24,1285.86
2018-10-25,1245.3
2018-10-26,1283.07
2018-10-29,1262.54
2018-10-30,1248.67
2018-10-31,1263.34
2018-11-01,1291.88
2018-11-02,1328.46
2018-11-05,1347.47
2018-11-06,1346.53
2018-11-07,1349.62
2018-11-08,1357.89
2018-11-09,1321.33
2018-11-12,1322.87
2018-11-13,1356.62
2018-11-14,1388.23
2018-11-15,1382.34
2018-11-16,1406.73
2018-11-19,1399.0
2018-11-20,1384.18
2018-11-21,1344.4
2018-11-22,1365.48
2018-11-23,1355.17
2018-11-26,1309.47
2018-11-27,1314.09
2018-11-28,1314.53
2018-11-29,1347.74
2018-11-30,1309.89
2018-12-03,1365.9
2018-12-04,1370.29
2018-12-05,1359.27
2018-12-06,1371.34
2018-12-07,1344.13
2018-12-10,1328.06
2018-12-11,1332.52
2018-12-12,1343.9
2018-12-13,1341.55
2018-12-14,1346.9
2018-12-17,1303.88
2018-12-18,1293.15
2018-12-19,1295.89
2018-12-20,1266.76
2018-12-21,1274.04
2018-12-24,1267.23
2018-12-25,1269.14
2018-12-26,1272.24
2018-12-27,1283.17
2018-12-28,1248.06
2019-01-02,1250.62
2019-01-03,1226.74
2019-01-04,1203.67
2019-01-07,1250.4
2019-01-08,1262.2
2019-01-09,1263.73
2019-01-10,1262.1
2019-01-11,1260.0
2019-01-14,1263.02
2019-01-15,1243.93
2019-01-16,1267.14
2019-01-17,1267.82
2019-01-18,1255.6
2019-01-21,1271.39
2019-01-22,1273.47
2019-01-23,1250.83
2019-01-24,1252.38
2019-01-25,1266.63
2019-01-28,1272.37
2019-01-29,1259.8
2019-01-30,1238.28
2019-01-31,1231.0
2019-02-01,1233.38
2019-02-11,1275.22
2019-02-12,1316.91
2019-02-13,1335.16
2019-02-14,1357.78
2019-02-15,1360.76
2019-02-18,1364.94
2019-02-19,1419.04
2019-02-20,1406.99
2019-02-21,1405.52
2019-02-22,1409.86
2019-02-25,1487.3
2019-02-26,1549.24
2019-02-27,1544.16
2019-02-28,1522.63
2019-03-01,1558.9
2019-03-04,1596.55
2019-03-05,1615.59
2019-03-06,1684.97
2019-03-07,1699.6
2019-03-08,1647.85
2019-03-11,1673.4
2019-03-12,1733.43
2019-03-13,1769.55
2019-03-14,1676.61
2019-03-15,1667.78
2019-03-18,1671.28
2019-03-19,1706.19
2019-03-20,1701.73
2019-03-21,1683.55
2019-03-22,1703.97
2019-03-25,1662.76
2019-03-26,1680.78
2019-03-27,1640.21
2019-03-28,1632.04
2019-03-29,1633.38
2019-04-01,1710.16
2019-04-02,1771.69
2019-04-03,1743.99
2019-04-04,1780.28
2019-04-08,1787.96
2019-04-09,1734.18
2019-04-10,1727.97
2019-04-11,1727.22
2019-04-12,1692.43
2019-04-15,1721.64
2019-04-16,1656.76
2019-04-17,1699.19
2019-04-18,1715.18
2019-04-19,1704.72
2019-04-22,1720.78
2019-04-23,1695.27
2019-04-24,1690.28
2019-04-25,1709.83
2019-04-26,1664.04
2019-04-29,1658.19
2019-04-30,1612.11
2019-05-06,1551.72
2019-05-07,1506.97
2019-05-08,1469.24
2019-05-09,1470.98
2019-05-10,1489.19
2019-05-13,1513.96
2019-05-14,1492.9
2019-05-15,1509.45
2019-05-16,1528.63
2019-05-17,1537.45
2019-05-20,1478.2
2019-05-21,1469.97
2019-05-22,1493.66
2019-05-23,1486.95
2019-05-24,1452.04
2019-05-27,1447.98
2019-05-28,1497.12
2019-05-29,1492.58
2019-05-30,1494.35
2019-05-31,1487.28
2019-06-03,1489.43
2019-06-04,1467.59
2019-06-05,1471.95
2019-06-06,1450.1
2019-06-10,1422.34
2019-06-11,1432.95
2019-06-12,1481.42
2019-06-13,1474.55
2019-06-14,1478.53
2019-06-17,1450.56
2019-06-18,1443.65
2019-06-19,1501.25
2019-06-20,1469.81
2019-06-21,1531.39
2019-06-24,1526.7
2019-06-25,1512.93
2019-06-26,1490.56
2019-06-27,1510.09
2019-06-28,1523.79
2019-07-01,1545.06
2019-07-02,1565.99
2019-07-03,1566.3
2019-07-04,1548.56
2019-07-05,1535.48
2019-07-08,1547.6
2019-07-09,1507.39
2019-07-10,1521.95
2019-07-11,1522.81
2019-07-12,1517.04
2019-07-15,1512.77
2019-07-16,1545.34
2019-07-17,1544.42
2019-07-18,1542.43
2019-07-19,1532.38
2019-07-22,1545.91
2019-07-23,1519.63
2019-07-24,1539.23
2019-07-25,1552.85
2019-07-26,1562.2
2019-07-29,1561.27
2019-07-30,1568.16
2019-07-31,1577.2
2019-08-01,1562.53
2019-08-02,1539.92
2019-08-05,1552.35
2019-08-06,1501.4
2019-08-07,1520.58
2019-08-08,1512.27
2019-08-09,1532.98
2019-08-12,1511.32
2019-08-13,1526.08
2019-08-14,1546.21
2019-08-15,1507.95
2019-08-16,1554.72
2019-08-19,1586.01
2019-08-20,1624.8
2019-08-21,1614.3
2019-08-22,1614.13
2019-08-23,1614.54
2019-08-26,1588.55
2019-08-27,1611.9
2019-08-28,1629.99
2019-08-29,1625.96
2019-08-30,1630.05
2019-09-02,1614.03
2019-09-03,1656.05
2019-09-04,1656.59
2019-09-05,1682.44
2019-09-06,1699.66
2019-09-09,1702.99
2019-09-10,1733.63
2019-09-11,1730.35
2019-09-12,1713.59
2019-09-16,1715.92
2019-09-17,1710.77
2019-09-18,1683.15
2019-09-19,1684.93
2019-09-20,1709.23
2019-09-23,1699.34
2019-09-24,1685.12
2019-09-25,1686.19
2019-09-26,1677.79
2019-09-27,1628.14
2019-09-30,1648.9
2019-10-08,1631.92
2019-10-09,1613.02
2019-10-10,1632.22
2019-10-11,1667.95
2019-10-14,1678.79
2019-10-15,1676.24
2019-10-16,1661.0
2019-10-17,1657.93
2019-10-18,1662.61
2019-10-21,1651.29
2019-10-22,1649.76
2019-10-23,1668.71
2019-10-24,1650.79
2019-10-25,1655.29
2019-10-28,1687.37
2019-10-29,1702.15
2019-10-30,1684.6
2019-10-31,1688.42
2019-11-01,1667.86
2019-11-04,1689.58
2019-11-05,1704.06
2019-11-06,1720.68
2019-11-07,1698.63
2019-11-08,1724.4
2019-11-11,1699.17
2019-11-12,1676.43
2019-11-13,1673.55
2019-11-14,1682.87
2019-11-15,1692.08
2019-11-18,1671.59
2019-11-19,1685.75
2019-11-20,1730.03
2019-11-21,1713.44
2019-11-22,1721.88
2019-11-25,1682.23
2019-11-26,1667.78
2019-11-27,1671.15
2019-11-28,1675.17
2019-11-29,1670.39
2019-12-02,1670.16
2019-12-03,1664.79
2019-12-04,1666.6
2019-12-05,1681.25
2019-12-06,1711.64
2019-12-09,1733.48
2019-12-10,1715.71
2019-12-11,1730.4
2019-12-12,1720.42
2019-12-13,1738.56
2019-12-16,1760.8
2019-12-17,1782.99
2019-12-18,1798.4
2019-12-19,1792.71
2019-12-20,1792.05
2019-12-23,1763.73
2019-12-24,1742.89
2019-12-25,1766.22
2019-12-26,1784.43
2019-12-27,1795.41
2019-12-30,1763.58
2019-12-31,1790.8
2020-01-02,1811.22
2020-01-03,1836.86
2020-01-06,1825.55
2020-01-07,1866.26
2020-01-08,1881.01
2020-01-09,1884.42
2020-01-10,1917.61
2020-01-13,1905.4
2020-01-14,1941.12
2020-01-15,1920.66
2020-01-16,1924.52
2020-01-17,1935.3
2020-01-20,1940.12
2020-01-21,1979.37
2020-01-22,1958.08
2020-01-23,1973.33
2020-02-03,1769.16
2020-02-04,1786.16
2020-02-05,1908.97
2020-02-06,1934.98
2020-02-07,2014.16
2020-02-10,2019.31
2020-02-11,2044.22
2020-02-12,2024.38
2020-02-13,2080.82
2020-02-14,2063.31
2020-02-17,2089.21
2020-02-18,2149.3
2020-02-19,2168.85
2020-02-20,2151.42
2020-02-21,2191.98
2020-02-24,2223.19
2020-02-25,2218.33
2020-02-26,2248.65
2020-02-27,2200.38
