,创业板
2014-11-06,15875527.0
2014-11-07,20891040.0
2014-11-10,16067553.0
2014-11-11,21596510.0
2014-11-12,13969499.0
2014-11-13,17414928.0
2014-11-14,12663598.0
2014-11-17,13918227.0
2014-11-18,12484839.0
2014-11-19,15606058.0
2014-11-20,14503131.0
2014-11-21,15206725.0
2014-11-24,18094254.0
2014-11-25,21329324.0
2014-11-26,21577370.0
2014-11-27,23686674.0
2014-11-28,25520128.0
2014-12-01,22709752.0
2014-12-02,20650692.0
2014-12-03,30089868.0
2014-12-04,26899516.0
2014-12-05,29046140.0
2014-12-08,26040994.0
2014-12-09,29630278.0
2014-12-10,22694196.0
2014-12-11,22251396.0
2014-12-12,21641050.0
2014-12-15,22168990.0
2014-12-16,20250356.0
2014-12-17,20235828.0
2014-12-18,17653812.0
2014-12-19,19852326.0
2014-12-22,21296532.0
2014-12-23,16067375.0
2014-12-24,14578911.0
2014-12-25,14030107.0
2014-12-26,13861501.0
2014-12-29,18402872.0
2014-12-30,16799418.0
2014-12-31,14413885.0
2015-01-05,17918524.0
2015-01-06,23463900.0
2015-01-07,18445958.0
2015-01-08,18696816.0
2015-01-09,18988280.0
2015-01-12,16188545.0
2015-01-13,17954628.0
2015-01-14,15881401.0
2015-01-15,14727005.0
2015-01-16,18420218.0
2015-01-19,26167228.0
2015-01-20,26255330.0
2015-01-21,29807348.0
2015-01-22,25850792.0
2015-01-23,23622924.0
2015-01-26,20324148.0
2015-01-27,22208740.0
2015-01-28,22204672.0
2015-01-29,17053768.0
2015-01-30,17600388.0
2015-02-02,16017327.0
2015-02-03,22107000.0
2015-02-04,21675340.0
2015-02-05,27268284.0
2015-02-06,22554474.0
2015-02-09,17274076.0
2015-02-10,14723102.0
2015-02-11,17429104.0
2015-02-12,18833002.0
2015-02-13,23434640.0
2015-02-16,25701180.0
2015-02-17,20837924.0
2015-02-25,22085808.0
2015-02-26,22057948.0
2015-02-27,25087028.0
2015-03-02,32869530.0
2015-03-03,33661208.0
2015-03-04,29329328.0
2015-03-05,30333940.0
2015-03-06,27454184.0
2015-03-09,23708888.0
2015-03-10,26879782.0
2015-03-11,27548628.0
2015-03-12,27515746.0
2015-03-13,25475092.0
2015-03-16,34782780.0
2015-03-17,37031744.0
2015-03-18,37750040.0
2015-03-19,34983556.0
2015-03-20,35792060.0
2015-03-23,39047312.0
2015-03-24,48344704.0
2015-03-25,42627896.0
2015-03-26,43457616.0
2015-03-27,31041900.0
2015-03-30,33193596.0
2015-03-31,34588776.0
2015-04-01,34211588.0
2015-04-02,39817436.0
2015-04-03,39200268.0
2015-04-07,39071936.0
2015-04-08,43774348.0
2015-04-09,40257708.0
2015-04-10,35139352.0
2015-04-13,38288464.0
2015-04-14,36477492.0
2015-04-15,36021332.0
2015-04-16,30450606.0
2015-04-17,33251374.0
2015-04-20,34510160.0
2015-04-21,32057304.0
2015-04-22,37301988.0
2015-04-23,38248608.0
2015-04-24,36429964.0
2015-04-27,34684444.0
2015-04-28,34410032.0
2015-04-29,29865932.0
2015-04-30,34285828.0
2015-05-04,29104458.0
2015-05-05,30083796.0
2015-05-06,34768112.0
2015-05-07,30603594.0
2015-05-08,38363324.0
2015-05-11,48013492.0
2015-05-12,51249204.0
2015-05-13,46156896.0
2015-05-14,44148588.0
2015-05-15,40803048.0
2015-05-18,42156100.0
2015-05-19,44285352.0
2015-05-20,46165536.0
2015-05-21,44954144.0
2015-05-22,57570184.0
2015-05-25,45619500.0
2015-05-26,45465316.0
2015-05-27,49660296.0
2015-05-28,54111024.0
2015-05-29,49995032.0
2015-06-01,43302740.0
2015-06-02,50081952.0
2015-06-03,49970440.0
2015-06-04,47259472.0
2015-06-05,46810856.0
2015-06-08,44704760.0
2015-06-09,38942848.0
2015-06-10,43364844.0
2015-06-11,44129784.0
2015-06-12,44912716.0
2015-06-15,47406720.0
2015-06-16,43314292.0
2015-06-17,39791392.0
2015-06-18,38221168.0
2015-06-19,36852904.0
2015-06-23,38158328.0
2015-06-24,37628648.0
2015-06-25,36857096.0
2015-06-26,35432056.0
2015-06-29,38531844.0
2015-06-30,54686572.0
2015-07-01,52601144.0
2015-07-02,45280320.0
2015-07-03,47079752.0
2015-07-06,51605868.0
2015-07-07,18897956.0
2015-07-08,44477612.0
2015-07-09,22948808.0
2015-07-10,13426826.0
2015-07-13,25235636.0
2015-07-14,40597844.0
2015-07-15,50649968.0
2015-07-16,52481076.0
2015-07-17,46866248.0
2015-07-20,57264696.0
2015-07-21,48846236.0
2015-07-22,51433160.0
2015-07-23,53211860.0
2015-07-24,58741276.0
2015-07-27,55582924.0
2015-07-28,58035380.0
2015-07-29,52023480.0
2015-07-30,48185188.0
2015-07-31,38567344.0
2015-08-03,39835424.0
2015-08-04,42143744.0
2015-08-05,46817456.0
2015-08-06,33923608.0
2015-08-07,42575832.0
2015-08-10,47852696.0
2015-08-11,48057872.0
2015-08-12,38304000.0
2015-08-13,37616568.0
2015-08-14,40688352.0
2015-08-17,36547440.0
2015-08-18,49129700.0
2015-08-19,43737324.0
2015-08-20,39721276.0
2015-08-21,35141460.0
2015-08-24,23049576.0
2015-08-25,27176060.0
2015-08-26,46445008.0
2015-08-27,40510060.0
2015-08-28,45280232.0
2015-08-31,35634528.0
2015-09-01,31889888.0
2015-09-02,38372944.0
2015-09-07,37806240.0
2015-09-08,36849648.0
2015-09-09,50760168.0
2015-09-10,35482568.0
2015-09-11,32555430.0
2015-09-14,34890884.0
2015-09-15,33039214.0
2015-09-16,39024400.0
2015-09-17,47985104.0
2015-09-18,37674216.0
2015-09-21,43477604.0
2015-09-22,47584444.0
2015-09-23,41306380.0
2015-09-24,43139456.0
2015-09-25,41100872.0
2015-09-28,37858680.0
2015-09-29,38424616.0
2015-09-30,29708448.0
2015-10-08,42031220.0
2015-10-09,42927692.0
2015-10-12,55775628.0
2015-10-13,50249440.0
2015-10-14,52435988.0
2015-10-15,56549120.0
2015-10-16,61932152.0
2015-10-19,57914032.0
2015-10-20,58460596.0
2015-10-21,72233600.0
2015-10-22,59640208.0
2015-10-23,67588136.0
2015-10-26,68447320.0
2015-10-27,62288144.0
2015-10-28,57717000.0
2015-10-29,44057660.0
2015-10-30,50077024.0
2015-11-02,46816872.0
2015-11-03,39935036.0
2015-11-04,58452416.0
2015-11-05,65112052.0
2015-11-06,61741800.0
2015-11-09,68677816.0
2015-11-10,65216340.0
2015-11-11,70870880.0
2015-11-12,74163984.0
2015-11-13,65461352.0
2015-11-16,55154368.0
2015-11-17,73555488.0
2015-11-18,51626128.0
2015-11-19,54825140.0
2015-11-20,69030480.0
2015-11-23,67520736.0
2015-11-24,52702492.0
2015-11-25,66418480.0
2015-11-26,63202928.0
2015-11-27,64579688.0
2015-11-30,60052416.0
2015-12-01,49682992.0
2015-12-02,43453060.0
2015-12-03,43270232.0
2015-12-04,48329080.0
2015-12-07,47454320.0
2015-12-08,51536896.0
2015-12-09,45218188.0
2015-12-10,44264088.0
2015-12-11,37125528.0
2015-12-14,36203572.0
2015-12-15,38759384.0
2015-12-16,41793160.0
2015-12-17,55219140.0
2015-12-18,51447380.0
2015-12-21,42648420.0
2015-12-22,41580712.0
2015-12-23,46679620.0
2015-12-24,37179052.0
2015-12-25,35511228.0
2015-12-28,45076568.0
2015-12-29,35829364.0
2015-12-30,40757692.0
2015-12-31,39561308.0
2016-01-04,33478924.0
2016-01-05,49010300.0
2016-01-06,39804048.0
2016-01-07,10666577.0
2016-01-08,44776460.0
2016-01-11,39231228.0
2016-01-12,37443204.0
2016-01-13,34346864.0
2016-01-14,40865368.0
2016-01-15,41445824.0
2016-01-18,39874752.0
2016-01-19,45197928.0
2016-01-20,41821528.0
2016-01-21,41166480.0
2016-01-22,35037328.0
2016-01-25,30623684.0
2016-01-26,36762608.0
2016-01-27,39761384.0
2016-01-28,30546404.0
2016-01-29,34466856.0
2016-02-01,29892132.0
2016-02-02,34710248.0
2016-02-03,31768832.0
2016-02-04,35059440.0
2016-02-05,25785868.0
2016-02-15,24986598.0
2016-02-16,36587328.0
2016-02-17,41643400.0
2016-02-18,40537756.0
2016-02-19,36792704.0
2016-02-22,41953416.0
2016-02-23,39969756.0
2016-02-24,40601728.0
2016-02-25,44873664.0
2016-02-26,35814104.0
2016-02-29,33848300.0
2016-03-01,36084524.0
2016-03-02,42454356.0
2016-03-03,42006968.0
2016-03-04,39762792.0
2016-03-07,31730234.0
2016-03-08,41226252.0
2016-03-09,34193080.0
2016-03-10,28365880.0
2016-03-11,23173404.0
2016-03-14,40997664.0
2016-03-15,34452744.0
2016-03-16,33507356.0
2016-03-17,52208032.0
2016-03-18,63938096.0
2016-03-21,63845764.0
2016-03-22,52501084.0
2016-03-23,49852200.0
2016-03-24,54767836.0
2016-03-25,41598980.0
2016-03-28,45630748.0
2016-03-29,39628256.0
2016-03-30,46542616.0
2016-03-31,50514152.0
2016-04-01,40715936.0
2016-04-05,49811536.0
2016-04-06,53433256.0
2016-04-07,53930100.0
2016-04-08,45924688.0
2016-04-11,50116208.0
2016-04-12,45314660.0
2016-04-13,57522856.0
2016-04-14,46139448.0
2016-04-15,40308908.0
2016-04-18,38252496.0
2016-04-19,35911568.0
2016-04-20,56160932.0
2016-04-21,36026892.0
2016-04-22,29586774.0
2016-04-25,26959280.0
2016-04-26,27579366.0
2016-04-27,32179112.0
2016-04-28,31257270.0
2016-04-29,25362368.0
2016-05-03,40518568.0
2016-05-04,41117968.0
2016-05-05,34603688.0
2016-05-06,49401484.0
2016-05-09,37401164.0
2016-05-10,25343896.0
2016-05-11,28980496.0
2016-05-12,28433750.0
2016-05-13,26223880.0
2016-05-16,28343346.0
2016-05-17,38088172.0
2016-05-18,35523824.0
2016-05-19,33919736.0
2016-05-20,31659474.0
2016-05-23,38387504.0
2016-05-24,34139736.0
2016-05-25,36260688.0
2016-05-26,37261300.0
2016-05-27,34131536.0
2016-05-30,33054054.0
2016-05-31,56992436.0
2016-06-01,58794176.0
2016-06-02,54154712.0
2016-06-03,64614588.0
2016-06-06,49092384.0
2016-06-07,45258224.0
2016-06-08,47491816.0
2016-06-13,53756488.0
2016-06-14,38905976.0
2016-06-15,50827620.0
2016-06-16,49736192.0
2016-06-17,50886964.0
2016-06-20,44233148.0
2016-06-21,52619368.0
2016-06-22,48500540.0
2016-06-23,53512180.0
2016-06-24,64400552.0
2016-06-27,61802508.0
2016-06-28,69894240.0
2016-06-29,59866688.0
2016-06-30,57068920.0
2016-07-01,47684376.0
2016-07-04,52081616.0
2016-07-05,53546312.0
2016-07-06,46098732.0
2016-07-07,55049920.0
2016-07-08,47569780.0
2016-07-11,53188672.0
2016-07-12,55163400.0
2016-07-13,58098824.0
2016-07-14,50294624.0
2016-07-15,47067548.0
2016-07-18,41749944.0
2016-07-19,41359712.0
2016-07-20,43689616.0
2016-07-21,45103624.0
2016-07-22,40420396.0
2016-07-25,37437208.0
2016-07-26,36165504.0
2016-07-27,63315116.0
2016-07-28,43038520.0
2016-07-29,31654140.0
2016-08-01,32837240.0
2016-08-02,25102200.0
2016-08-03,26589352.0
2016-08-04,31872354.0
2016-08-05,28354310.0
2016-08-08,26546576.0
2016-08-09,33634360.0
2016-08-10,32552436.0
2016-08-11,29775196.0
2016-08-12,25919436.0
2016-08-15,47469912.0
2016-08-16,41894228.0
2016-08-17,38309640.0
2016-08-18,37873956.0
2016-08-19,34079968.0
2016-08-22,37116420.0
2016-08-23,30192240.0
2016-08-24,34558488.0
2016-08-25,38573296.0
2016-08-26,39402496.0
2016-08-29,37814784.0
2016-08-30,36388416.0
2016-08-31,34232360.0
2016-09-01,35320384.0
2016-09-02,34463468.0
2016-09-05,31350628.0
2016-09-06,46134656.0
2016-09-07,48768064.0
2016-09-08,38590932.0
2016-09-09,38968752.0
2016-09-12,41905376.0
2016-09-13,30860316.0
2016-09-14,29032312.0
2016-09-19,26844050.0
2016-09-20,28844356.0
2016-09-21,27049596.0
2016-09-22,28362324.0
2016-09-23,30098248.0
2016-09-26,32401348.0
2016-09-27,28166716.0
2016-09-28,24175726.0
2016-09-29,25538392.0
2016-09-30,23142884.0
2016-10-10,36210604.0
2016-10-11,33618196.0
2016-10-12,32205924.0
2016-10-13,32880024.0
2016-10-14,32467018.0
2016-10-17,34755160.0
2016-10-18,33830748.0
2016-10-19,35703036.0
2016-10-20,39193184.0
2016-10-21,41616516.0
2016-10-24,37525696.0
2016-10-25,34010904.0
2016-10-26,39927388.0
2016-10-27,32058256.0
2016-10-28,37520832.0
2016-10-31,31724370.0
2016-11-01,34872400.0
2016-11-02,38992664.0
2016-11-03,43866868.0
2016-11-04,40275072.0
2016-11-07,35113624.0
2016-11-08,33764856.0
2016-11-09,41862024.0
2016-11-10,37575300.0
2016-11-11,44124776.0
2016-11-14,46558864.0
2016-11-15,43229680.0
2016-11-16,51659092.0
2016-11-17,36753520.0
2016-11-18,32671432.0
2016-11-21,34743224.0
2016-11-22,41202112.0
2016-11-23,49392912.0
2016-11-24,39967956.0
2016-11-25,41598644.0
2016-11-28,35057824.0
2016-11-29,40323864.0
2016-11-30,41888076.0
2016-12-01,34102656.0
2016-12-02,38481896.0
2016-12-05,30341460.0
2016-12-06,28738656.0
2016-12-07,26993264.0
2016-12-08,29346544.0
2016-12-09,29318900.0
2016-12-12,45320516.0
2016-12-13,30454872.0
2016-12-14,26826274.0
2016-12-15,26921236.0
2016-12-16,26396376.0
2016-12-19,23412762.0
2016-12-20,22915612.0
2016-12-21,24556540.0
2016-12-22,22576232.0
2016-12-23,24758644.0
2016-12-26,25822442.0
2016-12-27,24282864.0
2016-12-28,24099892.0
2016-12-29,24144412.0
2016-12-30,23751792.0
2017-01-03,23801780.0
2017-01-04,30298554.0
2017-01-05,26841628.0
2017-01-06,29057446.0
2017-01-09,25094728.0
2017-01-10,22764272.0
2017-01-11,26448796.0
2017-01-12,23379380.0
2017-01-13,26489808.0
2017-01-16,36824728.0
2017-01-17,31653448.0
2017-01-18,22720548.0
2017-01-19,20696526.0
2017-01-20,27940760.0
2017-01-23,24566192.0
2017-01-24,22732104.0
2017-01-25,20653604.0
2017-01-26,19862188.0
2017-02-03,18991136.0
2017-02-06,24797524.0
2017-02-07,25506648.0
2017-02-08,29127888.0
2017-02-09,32106526.0
2017-02-10,29874916.0
2017-02-13,29419548.0
2017-02-14,26741132.0
2017-02-15,31909490.0
2017-02-16,27688690.0
2017-02-17,30519690.0
2017-02-20,29283960.0
2017-02-21,35734896.0
2017-02-22,31624710.0
2017-02-23,32704508.0
2017-02-24,34053568.0
2017-02-27,34433576.0
2017-02-28,31317814.0
2017-03-01,34223064.0
2017-03-02,31413656.0
2017-03-03,31517880.0
2017-03-06,39855964.0
2017-03-07,38814716.0
2017-03-08,33620520.0
2017-03-09,33261476.0
2017-03-10,29642546.0
2017-03-13,34137264.0
2017-03-14,35582312.0
2017-03-15,33550572.0
2017-03-16,36240700.0
2017-03-17,43486176.0
2017-03-20,35099192.0
2017-03-21,31857190.0
2017-03-22,35523344.0
2017-03-23,38097144.0
2017-03-24,33568584.0
2017-03-27,32664224.0
2017-03-28,27764268.0
2017-03-29,33074116.0
2017-03-30,37535544.0
2017-03-31,28325784.0
2017-04-05,34404956.0
2017-04-06,32938064.0
2017-04-07,35617464.0
2017-04-10,44655020.0
2017-04-11,44673040.0
2017-04-12,34557716.0
2017-04-13,29854160.0
2017-04-14,32508900.0
2017-04-17,34278108.0
2017-04-18,32714524.0
2017-04-19,36153456.0
2017-04-20,31129514.0
2017-04-21,26452930.0
2017-04-24,29459280.0
2017-04-25,28768572.0
2017-04-26,29522820.0
2017-04-27,43238960.0
2017-04-28,33686664.0
2017-05-02,30401176.0
2017-05-03,34236676.0
2017-05-04,37835332.0
2017-05-05,33874804.0
2017-05-08,33282208.0
2017-05-09,31945522.0
2017-05-10,34492896.0
2017-05-11,37314968.0
2017-05-12,30941100.0
2017-05-15,29051364.0
2017-05-16,42500340.0
2017-05-17,45265396.0
2017-05-18,39567140.0
2017-05-19,33845632.0
2017-05-22,35193740.0
2017-05-23,36268884.0
2017-05-24,33117970.0
2017-05-25,37690088.0
2017-05-26,36145348.0
2017-05-31,34190640.0
2017-06-01,33856824.0
2017-06-02,34117096.0
2017-06-05,32786764.0
2017-06-06,29892568.0
2017-06-07,43103748.0
2017-06-08,38599056.0
2017-06-09,35001164.0
2017-06-12,31062672.0
2017-06-13,32889584.0
2017-06-14,34038560.0
2017-06-15,46357584.0
2017-06-16,37122856.0
2017-06-19,30777220.0
2017-06-20,39576296.0
2017-06-21,37814552.0
2017-06-22,39877952.0
2017-06-23,36235840.0
2017-06-26,31533580.0
2017-06-27,30839946.0
2017-06-28,28924414.0
2017-06-29,29049652.0
2017-06-30,28840566.0
2017-07-03,32861052.0
2017-07-04,30874200.0
2017-07-05,33699056.0
2017-07-06,40819312.0
2017-07-07,35697360.0
2017-07-10,38393808.0
2017-07-11,33432832.0
2017-07-12,34480056.0
2017-07-13,27825788.0
2017-07-14,33167380.0
2017-07-17,46499188.0
2017-07-18,32358398.0
2017-07-19,30168380.0
2017-07-20,31859904.0
2017-07-21,26468756.0
2017-07-24,29321920.0
2017-07-25,29443222.0
2017-07-26,30263096.0
2017-07-27,59959412.0
2017-07-28,45218824.0
2017-07-31,39178928.0
2017-08-01,40161136.0
2017-08-02,41466380.0
2017-08-03,45035096.0
2017-08-04,39374512.0
2017-08-07,33202934.0
2017-08-08,43987136.0
2017-08-09,42390068.0
2017-08-10,42035272.0
2017-08-11,40966824.0
2017-08-14,49528272.0
2017-08-15,44066164.0
2017-08-16,62215596.0
2017-08-17,57385712.0
2017-08-18,46144288.0
2017-08-21,39697316.0
2017-08-22,42144424.0
2017-08-23,37852260.0
2017-08-24,39556576.0
2017-08-25,39373184.0
2017-08-28,54348968.0
2017-08-29,47377872.0
2017-08-30,41185620.0
2017-08-31,39984152.0
2017-09-01,51487784.0
2017-09-04,60183804.0
2017-09-05,55091996.0
2017-09-06,59420416.0
2017-09-07,69683104.0
2017-09-08,52111384.0
2017-09-11,49408368.0
2017-09-12,63835544.0
2017-09-13,47073416.0
2017-09-14,47803712.0
2017-09-15,43668996.0
2017-09-18,39592144.0
2017-09-19,43950148.0
2017-09-20,45220896.0
2017-09-21,49244464.0
2017-09-22,44521764.0
2017-09-25,40950704.0
2017-09-26,37443376.0
2017-09-27,36546604.0
2017-09-28,39536584.0
2017-09-29,39320912.0
2017-10-09,47047716.0
2017-10-10,54539820.0
2017-10-11,54561540.0
2017-10-12,44826496.0
2017-10-13,47288440.0
2017-10-16,55229016.0
2017-10-17,33843304.0
2017-10-18,38426016.0
2017-10-19,37950224.0
2017-10-20,31106954.0
2017-10-23,33221668.0
2017-10-24,34304096.0
2017-10-25,32008676.0
2017-10-26,37129736.0
2017-10-27,33676192.0
2017-10-30,45174416.0
2017-10-31,30424372.0
2017-11-01,33746368.0
2017-11-02,36142296.0
2017-11-03,34622488.0
2017-11-06,32860324.0
2017-11-07,35446552.0
2017-11-08,41798820.0
2017-11-09,38871108.0
2017-11-10,42308016.0
2017-11-13,43329132.0
2017-11-14,44263376.0
2017-11-15,37304752.0
2017-11-16,33919880.0
2017-11-17,48941244.0
2017-11-20,34647992.0
2017-11-21,36583816.0
2017-11-22,37662688.0
2017-11-23,36564052.0
2017-11-24,30068796.0
2017-11-27,29595114.0
2017-11-28,29097990.0
2017-11-29,31519554.0
2017-11-30,28435528.0
2017-12-01,33246748.0
2017-12-04,32285388.0
2017-12-05,34953776.0
2017-12-06,32556898.0
2017-12-07,30133486.0
2017-12-08,31775054.0
2017-12-11,35147912.0
2017-12-12,32687476.0
2017-12-13,29086652.0
2017-12-14,29836964.0
2017-12-15,31839326.0
2017-12-18,28155480.0
2017-12-19,28159756.0
2017-12-20,29232108.0
2017-12-21,31933628.0
2017-12-22,28850480.0
2017-12-25,32017756.0
2017-12-26,28709116.0
2017-12-27,29566532.0
2017-12-28,30244636.0
2017-12-29,27708176.0
2018-01-02,27532368.0
2018-01-03,37065372.0
2018-01-04,32511790.0
2018-01-05,31297256.0
2018-01-08,34430752.0
2018-01-09,29817280.0
2018-01-10,34398568.0
2018-01-11,38318016.0
2018-01-12,33682568.0
2018-01-15,40088904.0
2018-01-16,32634268.0
2018-01-17,39236928.0
2018-01-18,29252424.0
2018-01-19,32442628.0
2018-01-22,41961112.0
2018-01-23,33874216.0
2018-01-24,54469188.0
2018-01-25,59931216.0
2018-01-26,42053692.0
2018-01-29,44124936.0
2018-01-30,35466132.0
2018-01-31,44603968.0
2018-02-01,45082592.0
2018-02-02,40344732.0
2018-02-05,31945520.0
2018-02-06,43013428.0
2018-02-07,44850856.0
2018-02-08,45922128.0
2018-02-09,48379912.0
2018-02-12,39352248.0
2018-02-13,36224368.0
2018-02-14,26030480.0
2018-02-22,31568456.0
2018-02-23,35293568.0
2018-02-26,48349860.0
2018-02-27,56491564.0
2018-02-28,53315516.0
2018-03-01,56670664.0
2018-03-02,54471804.0
2018-03-05,43586464.0
2018-03-06,50175160.0
2018-03-07,43481160.0
2018-03-08,41561940.0
2018-03-09,70726040.0
2018-03-12,74704456.0
2018-03-13,62153304.0
2018-03-14,51908644.0
2018-03-15,47712568.0
2018-03-16,42184052.0
2018-03-19,46305892.0
2018-03-20,51393308.0
2018-03-21,58396624.0
2018-03-22,47262840.0
2018-03-23,68610560.0
2018-03-26,50640528.0
2018-03-27,63541324.0
2018-03-28,66070688.0
2018-03-29,58532500.0
2018-03-30,69905376.0
2018-04-02,74880912.0
2018-04-03,62799240.0
2018-04-04,58128188.0
2018-04-09,53586332.0
2018-04-10,60303176.0
2018-04-11,56039656.0
2018-04-12,50445580.0
2018-04-13,49321096.0
2018-04-16,55631708.0
2018-04-17,58117800.0
2018-04-18,63462348.0
2018-04-19,59617800.0
2018-04-20,58874616.0
2018-04-23,52322500.0
2018-04-24,54781040.0
2018-04-25,56271860.0
2018-04-26,51665472.0
2018-04-27,49011464.0
2018-05-02,47948176.0
2018-05-03,51381784.0
2018-05-04,44555364.0
2018-05-07,49841356.0
2018-05-08,50618824.0
2018-05-09,50079088.0
2018-05-10,55158672.0
2018-05-11,53033000.0
2018-05-14,47722576.0
2018-05-15,44742032.0
2018-05-16,44964472.0
2018-05-17,41665760.0
2018-05-18,41947324.0
2018-05-21,53369520.0
2018-05-22,51728268.0
2018-05-23,54283396.0
2018-05-24,46370840.0
2018-05-25,50762260.0
2018-05-28,47967364.0
2018-05-29,47438300.0
2018-05-30,54472400.0
2018-05-31,44875688.0
2018-06-01,42962344.0
2018-06-04,37885092.0
2018-06-05,42829136.0
2018-06-06,42978568.0
2018-06-07,41101808.0
2018-06-08,40310940.0
2018-06-11,35996992.0
2018-06-12,38385568.0
2018-06-13,37548016.0
2018-06-14,35059824.0
2018-06-15,42963408.0
2018-06-19,51102924.0
2018-06-20,47938684.0
2018-06-21,46918976.0
2018-06-22,42497376.0
2018-06-25,39844112.0
2018-06-26,45864488.0
2018-06-27,45591216.0
2018-06-28,43304136.0
2018-06-29,53696304.0
2018-07-02,52699448.0
2018-07-03,56654688.0
2018-07-04,49069424.0
2018-07-05,44402900.0
2018-07-06,52784156.0
2018-07-09,44704136.0
2018-07-10,46284336.0
2018-07-11,54205240.0
2018-07-12,66027328.0
2018-07-13,59975420.0
2018-07-16,54502804.0
2018-07-17,52099524.0
2018-07-18,54942872.0
2018-07-19,48701256.0
2018-07-20,47607816.0
2018-07-23,56063296.0
2018-07-24,60980864.0
2018-07-25,57503332.0
2018-07-26,62541500.0
2018-07-27,51793008.0
2018-07-30,47052240.0
2018-07-31,38682712.0
2018-08-01,43096596.0
2018-08-02,52104328.0
2018-08-03,35986044.0
2018-08-06,38149596.0
2018-08-07,40346032.0
2018-08-08,40958092.0
2018-08-09,50565248.0
2018-08-10,41058540.0
2018-08-13,43528580.0
2018-08-14,39294660.0
2018-08-15,42034532.0
2018-08-16,40486316.0
2018-08-17,38191212.0
2018-08-20,39557196.0
2018-08-21,39472400.0
2018-08-22,38469604.0
2018-08-23,38919964.0
2018-08-24,35110756.0
2018-08-27,44329996.0
2018-08-28,40443112.0
2018-08-29,36929512.0
2018-08-30,38571996.0
2018-08-31,34966144.0
2018-09-03,37705448.0
2018-09-04,44518688.0
2018-09-05,44146668.0
2018-09-06,41905424.0
2018-09-07,45714664.0
2018-09-10,41741248.0
2018-09-11,36747320.0
2018-09-12,36223156.0
2018-09-13,42769868.0
2018-09-14,43722264.0
2018-09-17,37591480.0
2018-09-18,41638032.0
2018-09-19,49908640.0
2018-09-20,43468368.0
2018-09-21,46145264.0
2018-09-25,33961768.0
2018-09-26,43969168.0
2018-09-27,49046820.0
2018-09-28,38975684.0
2018-10-08,37885508.0
2018-10-09,32554214.0
2018-10-10,33740896.0
2018-10-11,54575788.0
2018-10-12,49562476.0
2018-10-15,38982648.0
2018-10-16,41139608.0
2018-10-17,46837448.0
2018-10-18,45298372.0
2018-10-19,49743304.0
2018-10-22,67040368.0
2018-10-23,56342048.0
2018-10-24,45634500.0
2018-10-25,46661932.0
2018-10-26,41997488.0
2018-10-29,36434880.0
2018-10-30,44339808.0
2018-10-31,44622352.0
2018-11-01,59508616.0
2018-11-02,68860712.0
2018-11-05,67791544.0
2018-11-06,50219016.0
2018-11-07,58586064.0
2018-11-08,50689612.0
2018-11-09,43652552.0
2018-11-12,62902640.0
2018-11-13,87290888.0
2018-11-14,74507256.0
2018-11-15,68113464.0
2018-11-16,72087104.0
2018-11-19,63350104.0
2018-11-20,63894444.0
2018-11-21,57344924.0
2018-11-22,51790140.0
2018-11-23,63949536.0
2018-11-26,42769700.0
2018-11-27,44788728.0
2018-11-28,55448496.0
2018-11-29,55540168.0
2018-11-30,48034176.0
2018-12-03,66019820.0
2018-12-04,56644952.0
2018-12-05,60014964.0
2018-12-06,57111808.0
2018-12-07,47585256.0
2018-12-10,45161320.0
2018-12-11,43401096.0
2018-12-12,45260072.0
2018-12-13,51922688.0
2018-12-14,52506980.0
2018-12-17,41966204.0
2018-12-18,40321940.0
2018-12-19,38466012.0
2018-12-20,38969152.0
2018-12-21,38881080.0
2018-12-24,38790016.0
2018-12-25,53075756.0
2018-12-26,44764548.0
2018-12-27,48542960.0
2018-12-28,43144916.0
2019-01-02,37899532.0
2019-01-03,46874280.0
2019-01-04,57771140.0
2019-01-07,63864036.0
2019-01-08,59502584.0
2019-01-09,67379456.0
2019-01-10,60079140.0
2019-01-11,57687060.0
2019-01-14,56699160.0
2019-01-15,58126896.0
2019-01-16,55111236.0
2019-01-17,51818064.0
2019-01-18,50640528.0
2019-01-21,51088752.0
2019-01-22,47440492.0
2019-01-23,41704004.0
2019-01-24,50755540.0
2019-01-25,51347192.0
2019-01-28,51305176.0
2019-01-29,51543344.0
2019-01-30,41711936.0
2019-01-31,52366208.0
2019-02-01,46354208.0
2019-02-11,52224416.0
2019-02-12,58697468.0
2019-02-13,72372680.0
2019-02-14,67547728.0
2019-02-15,68019640.0
2019-02-18,91472144.0
2019-02-19,102824504.0
2019-02-20,85928760.0
2019-02-21,106419624.0
2019-02-22,98390320.0
2019-02-25,146336608.0
2019-02-26,154548736.0
2019-02-27,122573200.0
2019-02-28,98043520.0
2019-03-01,93850280.0
2019-03-04,139956928.0
2019-03-05,141562272.0
2019-03-06,162408736.0
2019-03-07,164515680.0
2019-03-08,170862336.0
2019-03-11,148764384.0
2019-03-12,175565488.0
2019-03-13,152889680.0
2019-03-14,118466696.0
2019-03-15,98734440.0
2019-03-18,95332936.0
2019-03-19,98553408.0
2019-03-20,100299384.0
2019-03-21,117792896.0
2019-03-22,100370136.0
2019-03-25,104375728.0
2019-03-26,104600712.0
2019-03-27,87928096.0
2019-03-28,86193704.0
2019-03-29,100114560.0
2019-04-01,121650992.0
2019-04-02,131529824.0
2019-04-03,111334592.0
